index_id_intake,animal_id_intake,datetime_intake,monthyear_intake,found_location,intake_type,intake_condition,animal_type_intake,sex_upon_intake,age_upon_intake,breed_intake,color_intake,Age_Upon_Intake(days),Age_Upon_Intake(years),age_range_intake,intake_month,intake_year,intake_weekday,intake_hour,intake_frequency,order_of_intake,breed_intake_subtype,breed_contains_pitbull,sex_upon_intake_subtype,time_in_shelter,days_in_shelter
117307,A863182,2022-08-05 15:07:00,Aug-22,Austin (TX),Owner Surrender,Normal,Dog,Spayed Female,3 years,Australian Kelpie Mix,Black/Brown Brindle,1095,3,"(2.5, 5.0]",8,2022,Friday,15,1,1,Mix,N,Female,33 days 09:27:47.648944,33
143501,A863304,2022-08-29 14:12:00,Aug-22,Outside Jurisdiction,Owner Surrender,Normal,Other,Intact Female,2 years,Californian,White/Brown,730,2,"(-0.001, 2.5]",8,2022,Monday,14,2,2,Purebreed,N,Female,9 days 10:22:47.648944,9
124306,A863184,2022-08-05 15:10:00,Aug-22,7627 Nez Perce Trce in Travis (TX),Stray,Normal,Cat,Intact Male,3 months,Domestic Medium Hair,Orange Tabby,93,0.25,"(-0.001, 2.5]",8,2022,Friday,15,1,1,Purebreed,N,Male,33 days 09:24:47.648944,33
123957,A863188,2022-08-05 16:49:00,Aug-22,10214 N Interstate Hwy 35 in Austin (TX),Stray,Normal,Dog,Intact Male,1 year,Pit Bull Mix,Brown/White,365,1,"(-0.001, 2.5]",8,2022,Friday,16,1,1,Mix,Y,Male,33 days 07:45:47.648944,33
25568,A863202,2022-08-06 09:07:00,Aug-22,2505 Dovemeadow Dr in Austin (TX),Stray,Sick,Dog,Intact Male,7 years,Pit Bull Mix,Fawn/White,2555,7,"(5.0, 7.5]",8,2022,Saturday,9,1,1,Mix,Y,Male,32 days 15:27:47.648944,32
83241,A863146,2022-08-05 11:06:00,Aug-22,8652 Nuckols Crossing in Austin (TX),Stray,Normal,Other,Intact Female,2 years,Hotot,White/Black,730,2,"(-0.001, 2.5]",8,2022,Friday,11,1,1,Purebreed,N,Female,33 days 13:28:47.648944,33
68570,A863149,2022-08-05 11:18:00,Aug-22,Austin (TX),Owner Surrender,Normal,Cat,Intact Female,1 year,Domestic Shorthair Mix,Torbie,365,1,"(-0.001, 2.5]",8,2022,Friday,11,1,1,Mix,N,Female,33 days 13:16:47.648944,33
63303,A863369,2022-08-09 12:00:00,Aug-22,1218 Bonnie Bae St in Austin (TX),Stray,Normal,Dog,Intact Female,2 years,Pit Bull,Brown Brindle,730,2,"(-0.001, 2.5]",8,2022,Tuesday,12,1,1,Purebreed,Y,Female,29 days 12:34:47.648944,29
137953,A863321,2022-08-08 15:38:00,Aug-22,1500 Faro Dr in Austin (TX),Stray,Normal,Cat,Intact Female,2 years,Domestic Medium Hair,Blue Tabby,730,2,"(-0.001, 2.5]",8,2022,Monday,15,1,1,Purebreed,N,Female,30 days 08:56:47.648944,30
107687,A863370,2022-08-09 12:00:00,Aug-22,Wells Branch Pkwy in Austin (TX),Stray,Normal,Dog,Intact Female,1 year,Pit Bull Mix,Brown Brindle,365,1,"(-0.001, 2.5]",8,2022,Tuesday,12,1,1,Mix,Y,Female,29 days 12:34:47.648944,29
64400,A863371,2022-08-09 12:00:00,Aug-22,Wells Branch Pkwy in Austin (TX),Stray,Normal,Dog,Intact Male,2 years,Labrador Retriever Mix,Black,730,2,"(-0.001, 2.5]",8,2022,Tuesday,12,1,1,Mix,N,Male,29 days 12:34:47.648944,29
143692,A863375,2022-08-09 12:19:00,Aug-22,10401 North Blvd in Austin (TX),Stray,Normal,Cat,Intact Female,1 month,Domestic Shorthair,Blue,31,0.08,"(-0.001, 2.5]",8,2022,Tuesday,12,1,1,Purebreed,N,Female,29 days 12:15:47.648944,29
74740,A863376,2022-08-09 12:33:00,Aug-22,7600 Metropolis Drive in Austin (TX),Stray,Normal,Dog,Intact Male,1 year,German Shepherd,Tan/Black,365,1,"(-0.001, 2.5]",8,2022,Tuesday,12,1,1,Purebreed,N,Male,29 days 12:01:47.648944,29
143696,A863377,2022-08-09 12:19:00,Aug-22,10401 North Blvd in Austin (TX),Stray,Normal,Cat,Intact Female,1 month,Domestic Shorthair,Blue,31,0.08,"(-0.001, 2.5]",8,2022,Tuesday,12,1,1,Purebreed,N,Female,29 days 12:15:47.648944,29
143693,A863378,2022-08-09 12:19:00,Aug-22,10401 North Blvd in Austin (TX),Stray,Normal,Cat,Intact Female,1 month,Domestic Shorthair,Brown Tabby,31,0.08,"(-0.001, 2.5]",8,2022,Tuesday,12,1,1,Purebreed,N,Female,29 days 12:15:47.648944,29
143695,A863379,2022-08-09 12:19:00,Aug-22,10401 North Blvd in Austin (TX),Stray,Normal,Cat,Intact Female,1 month,Domestic Shorthair,Black Tabby/Black Smoke,31,0.08,"(-0.001, 2.5]",8,2022,Tuesday,12,1,1,Purebreed,N,Female,29 days 12:15:47.648944,29
69682,A863206,2022-08-06 11:51:00,Aug-22,2109 East Cesar Chavez in Austin (TX),Stray,Normal,Cat,Intact Male,4 weeks,Domestic Shorthair Mix,Blue Tabby,28,0.08,"(-0.001, 2.5]",8,2022,Saturday,11,1,1,Mix,N,Male,32 days 12:43:47.648944,32
123743,A863208,2022-08-06 12:23:00,Aug-22,2807 East 4Th Street in Austin (TX),Stray,Normal,Cat,Intact Female,1 year,Domestic Shorthair Mix,Torbie,365,1,"(-0.001, 2.5]",8,2022,Saturday,12,1,1,Mix,N,Female,32 days 12:11:47.648944,32
91225,A863211,2022-08-06 12:30:00,Aug-22,Austin (TX),Owner Surrender,Normal,Cat,Intact Female,4 weeks,Domestic Shorthair Mix,Brown Tabby,28,0.08,"(-0.001, 2.5]",8,2022,Saturday,12,1,1,Mix,N,Female,32 days 12:04:47.648944,32
29771,A863212,2022-08-06 12:30:00,Aug-22,Austin (TX),Owner Surrender,Normal,Cat,Intact Male,4 weeks,Domestic Shorthair Mix,White/Brown Tabby,28,0.08,"(-0.001, 2.5]",8,2022,Saturday,12,1,1,Mix,N,Male,32 days 12:04:47.648944,32
91918,A863438,2022-08-10 12:06:00,Aug-22,15024 Breccia Rd in Manor (TX),Stray,Normal,Dog,Intact Male,1 month,German Shepherd,Black/Tan,31,0.08,"(-0.001, 2.5]",8,2022,Wednesday,12,1,1,Purebreed,N,Male,28 days 12:28:47.648944,28
61189,A863439,2022-08-10 12:06:00,Aug-22,15024 Breccia Rd in Manor (TX),Stray,Normal,Dog,Intact Female,1 month,German Shepherd,Black/Tan,31,0.08,"(-0.001, 2.5]",8,2022,Wednesday,12,1,1,Purebreed,N,Female,28 days 12:28:47.648944,28
136280,A863440,2022-08-10 12:06:00,Aug-22,15024 Breccia Rd in Manor (TX),Stray,Normal,Dog,Intact Female,1 month,German Shepherd,Black/Tan,31,0.08,"(-0.001, 2.5]",8,2022,Wednesday,12,1,1,Purebreed,N,Female,28 days 12:28:47.648944,28
75606,A863390,2022-08-09 14:27:00,Aug-22,5604 Valiant Cove in Austin (TX),Stray,Normal,Dog,Intact Male,2 years,American Pit Bull Terrier,Brown/White,730,2,"(-0.001, 2.5]",8,2022,Tuesday,14,1,1,Purebreed,Y,Male,29 days 10:07:47.648944,29
91503,A863322,2022-08-08 15:38:00,Aug-22,1500 Faro Dr in Austin (TX),Stray,Normal,Cat,Intact Male,1 month,Domestic Medium Hair,Blue Tabby,31,0.08,"(-0.001, 2.5]",8,2022,Monday,15,1,1,Purebreed,N,Male,30 days 08:56:47.648944,30
45560,A863391,2022-08-09 15:21:00,Aug-22,507 South 1St Street in Austin (TX),Public Assist,Normal,Dog,Neutered Male,14 years,Chihuahua Shorthair,Brown,5110,14,"(12.5, 15.0]",8,2022,Tuesday,15,1,1,Purebreed,N,Male,29 days 09:13:47.648944,29
8393,A863442,2022-08-10 13:36:00,Aug-22,4402 Magin Meadow Dr in Austin (TX),Stray,Sick,Cat,Intact Male,2 months,Domestic Longhair,Black,62,0.17,"(-0.001, 2.5]",8,2022,Wednesday,13,1,1,Purebreed,N,Male,28 days 10:58:47.648944,28
88182,A863443,2022-08-10 13:06:00,Aug-22,19813 Perlange Pass in Manor (TX),Stray,Normal,Cat,Neutered Male,2 years,Domestic Shorthair,Orange Tabby,730,2,"(-0.001, 2.5]",8,2022,Wednesday,13,1,1,Purebreed,N,Male,28 days 11:28:47.648944,28
112360,A863323,2022-08-08 15:38:00,Aug-22,1500 Faro Dr in Austin (TX),Stray,Normal,Cat,Intact Male,1 month,Domestic Medium Hair,Brown Tabby,31,0.08,"(-0.001, 2.5]",8,2022,Monday,15,1,1,Purebreed,N,Male,30 days 08:56:47.648944,30
12746,A863444,2022-08-10 13:00:00,Aug-22,6515 S Ih 35 Frontage Rd in Austin (TX),Stray,Normal,Cat,Intact Male,1 month,Russian Blue Mix,Blue,31,0.08,"(-0.001, 2.5]",8,2022,Wednesday,13,1,1,Mix,N,Male,28 days 11:34:47.648944,28
56589,A863324,2022-08-08 15:38:00,Aug-22,1500 Faro Dr in Austin (TX),Stray,Normal,Cat,Intact Female,1 month,Domestic Medium Hair,Blue Tabby,31,0.08,"(-0.001, 2.5]",8,2022,Monday,15,1,1,Purebreed,N,Female,30 days 08:56:47.648944,30
64415,A863449,2022-08-10 13:52:00,Aug-22,Airport Blvd in Austin (TX),Stray,Normal,Dog,Intact Male,2 years,Pointer,Tan/White,730,2,"(-0.001, 2.5]",8,2022,Wednesday,13,1,1,Purebreed,N,Male,28 days 10:42:47.648944,28
15487,A863429,2022-08-10 11:30:00,Aug-22,6708 Tampa Cv in Austin (TX),Stray,Normal,Cat,Intact Female,3 months,Domestic Shorthair,Brown Tabby,93,0.25,"(-0.001, 2.5]",8,2022,Wednesday,11,1,1,Purebreed,N,Female,28 days 13:04:47.648944,28
36692,A863326,2022-08-08 17:51:00,Aug-22,4570 W Village Ct in Austin (TX),Stray,Normal,Other,Intact Male,1 year,Californian,White/Gray,365,1,"(-0.001, 2.5]",8,2022,Monday,17,1,1,Purebreed,N,Male,30 days 06:43:47.648944,30
33401,A863430,2022-08-10 11:30:00,Aug-22,6708 Tampa Cv in Austin (TX),Stray,Normal,Cat,Intact Male,3 months,Domestic Shorthair,Brown Tabby,93,0.25,"(-0.001, 2.5]",8,2022,Wednesday,11,1,1,Purebreed,N,Male,28 days 13:04:47.648944,28
143710,A863452,2022-08-31 11:55:00,Aug-22,4200 Brookview in Austin (TX),Stray,Normal,Dog,Intact Female,10 months,German Shepherd,White,310,0.85,"(-0.001, 2.5]",8,2022,Wednesday,11,2,2,Purebreed,N,Female,7 days 12:39:47.648944,7
38950,A863455,2022-08-10 15:03:00,Aug-22,4300 Caldwell Lane in Travis (TX),Stray,Normal,Cat,Intact Female,2 years,Domestic Shorthair,Calico,730,2,"(-0.001, 2.5]",8,2022,Wednesday,15,1,1,Purebreed,N,Female,28 days 09:31:47.648944,28
117822,A863431,2022-08-10 11:30:00,Aug-22,6708 Tampa Cv in Austin (TX),Stray,Normal,Cat,Intact Female,3 months,Domestic Shorthair,Tortie,93,0.25,"(-0.001, 2.5]",8,2022,Wednesday,11,1,1,Purebreed,N,Female,28 days 13:04:47.648944,28
143496,A863328,2022-08-08 17:51:00,Aug-22,4570 W Village Ct in Austin (TX),Stray,Normal,Other,Intact Female,1 year,Californian,White/Gray,365,1,"(-0.001, 2.5]",8,2022,Monday,17,1,1,Purebreed,N,Female,30 days 06:43:47.648944,30
119578,A863435,2022-08-10 12:06:00,Aug-22,15024 Breccia Rd in Manor (TX),Stray,Normal,Dog,Intact Female,1 month,German Shepherd,Black,31,0.08,"(-0.001, 2.5]",8,2022,Wednesday,12,1,1,Purebreed,N,Female,28 days 12:28:47.648944,28
66497,A863457,2022-08-10 15:03:00,Aug-22,4300 Caldwell Lane in Travis (TX),Stray,Normal,Cat,Intact Male,1 week,Domestic Shorthair,Black/White,7,0.02,"(-0.001, 2.5]",8,2022,Wednesday,15,1,1,Purebreed,N,Male,28 days 09:31:47.648944,28
46044,A863365,2022-08-09 11:33:00,Aug-22,Austin (TX),Owner Surrender,Normal,Cat,Intact Female,3 years,Domestic Shorthair,Black/White,1095,3,"(2.5, 5.0]",8,2022,Tuesday,11,1,1,Purebreed,N,Female,29 days 13:01:47.648944,29
23755,A863459,2022-08-10 15:03:00,Aug-22,4300 Caldwell Lane in Travis (TX),Stray,Normal,Cat,Intact Female,1 week,Domestic Shorthair,White/Black,7,0.02,"(-0.001, 2.5]",8,2022,Wednesday,15,1,1,Purebreed,N,Female,28 days 09:31:47.648944,28
113106,A863460,2022-08-10 15:03:00,Aug-22,4300 Caldwell Lane in Travis (TX),Stray,Normal,Cat,Intact Female,1 week,Domestic Shorthair,Orange/White,7,0.02,"(-0.001, 2.5]",8,2022,Wednesday,15,1,1,Purebreed,N,Female,28 days 09:31:47.648944,28
46081,A863465,2022-08-10 16:35:00,Aug-22,Austin (TX),Owner Surrender,Normal,Dog,Spayed Female,5 months,Plott Hound,Brown Merle/White,155,0.42,"(-0.001, 2.5]",8,2022,Wednesday,16,1,1,Purebreed,N,Female,28 days 07:59:47.648944,28
96495,A863470,2022-08-10 18:20:00,Aug-22,1200 Mustang Drive in Travis (TX),Stray,Normal,Cat,Intact Male,1 month,Domestic Shorthair,Black,31,0.08,"(-0.001, 2.5]",8,2022,Wednesday,18,1,1,Purebreed,N,Male,28 days 06:14:47.648944,28
116737,A863471,2022-08-10 18:20:00,Aug-22,1200 Mustang Drive in Travis (TX),Stray,Normal,Cat,Intact Male,1 month,Domestic Shorthair,Black,31,0.08,"(-0.001, 2.5]",8,2022,Wednesday,18,1,1,Purebreed,N,Male,28 days 06:14:47.648944,28
19448,A863472,2022-08-10 18:20:00,Aug-22,1200 Mustang Drive in Travis (TX),Stray,Normal,Cat,Intact Male,1 month,Domestic Shorthair,Black/White,31,0.08,"(-0.001, 2.5]",8,2022,Wednesday,18,1,1,Purebreed,N,Male,28 days 06:14:47.648944,28
123880,A863473,2022-08-10 18:37:00,Aug-22,508 Howard Lane in Travis (TX),Stray,Sick,Cat,Intact Male,2 years,Domestic Shorthair,Orange Tabby,730,2,"(-0.001, 2.5]",8,2022,Wednesday,18,1,1,Purebreed,N,Male,28 days 05:57:47.648944,28
38683,A863437,2022-08-10 12:06:00,Aug-22,15024 Breccia Rd in Manor (TX),Stray,Normal,Dog,Intact Male,1 month,German Shepherd,Black/Tan,31,0.08,"(-0.001, 2.5]",8,2022,Wednesday,12,1,1,Purebreed,N,Male,28 days 12:28:47.648944,28
143457,A863506,2022-08-11 13:12:00,Aug-22,5410 Pepper Tree Parkway in Austin (TX),Stray,Injured,Dog,Intact Female,2 years,Black/Tan Hound,Black/Tan,730,2,"(-0.001, 2.5]",8,2022,Thursday,13,1,1,Purebreed,N,Female,27 days 11:22:47.648944,27
141555,A863510,2022-08-11 13:54:00,Aug-22,13101 Tesla Rd in Austin (TX),Stray,Normal,Dog,Intact Male,2 years,Pit Bull,Fawn/White,730,2,"(-0.001, 2.5]",8,2022,Thursday,13,1,1,Purebreed,Y,Male,27 days 10:40:47.648944,27
84351,A863526,2022-08-11 16:30:00,Aug-22,7259 Wardman Dr in Austin (TX),Stray,Normal,Dog,Intact Male,2 years,Labrador Retriever,Red,730,2,"(-0.001, 2.5]",8,2022,Thursday,16,1,1,Purebreed,N,Male,27 days 08:04:47.648944,27
16479,A863528,2022-08-11 16:49:00,Aug-22,Oak Hill in Austin (TX),Stray,Normal,Dog,Intact Male,2 years,Pit Bull,White/Brown Brindle,730,2,"(-0.001, 2.5]",8,2022,Thursday,16,1,1,Purebreed,Y,Male,27 days 07:45:47.648944,27
63863,A863485,2022-08-11 08:29:00,Aug-22,2512 East Riverside Drive in Austin (TX),Stray,Normal,Dog,Intact Male,2 years,Boxer,Brown/White,730,2,"(-0.001, 2.5]",8,2022,Thursday,8,1,1,Purebreed,N,Male,27 days 16:05:47.648944,27
103851,A863573,2022-08-12 15:37:00,Aug-22,701 Woodward Street in Austin (TX),Stray,Normal,Cat,Intact Male,2 months,Domestic Shorthair,Orange Tabby,62,0.17,"(-0.001, 2.5]",8,2022,Friday,15,1,1,Purebreed,N,Male,26 days 08:57:47.648944,26
66968,A863486,2022-08-11 08:03:00,Aug-22,8225 State Highway 71 in Austin (TX),Stray,Injured,Cat,Intact Male,2 years,Domestic Shorthair,Cream Tabby/White,730,2,"(-0.001, 2.5]",8,2022,Thursday,8,1,1,Purebreed,N,Male,27 days 16:31:47.648944,27
143538,A863487,2022-08-11 09:24:00,Aug-22,7101 Howerington Cir in Austin (TX),Stray,Injured,Dog,Intact Male,1 year,Border Collie/Labrador Retriever,White/Black,365,1,"(-0.001, 2.5]",8,2022,Thursday,9,1,1,Purebreed,N,Male,27 days 15:10:47.648944,27
70513,A863492,2022-08-11 11:27:00,Aug-22,5721 Alsace Trail in Austin (TX),Stray,Normal,Cat,Intact Female,4 months,Domestic Shorthair,Calico,124,0.34,"(-0.001, 2.5]",8,2022,Thursday,11,1,1,Purebreed,N,Female,27 days 13:07:47.648944,27
82744,A863534,2022-08-11 18:31:00,Aug-22,4600 Elmont Dr in Austin (TX),Stray,Normal,Other,Intact Male,1 year,Guinea Pig,Black/Red,365,1,"(-0.001, 2.5]",8,2022,Thursday,18,1,1,Purebreed,N,Male,27 days 06:03:47.648944,27
328,A863535,2022-08-11 18:31:00,Aug-22,4600 Elmont Dr in Austin (TX),Stray,Normal,Other,Intact Female,1 year,Guinea Pig,Brown,365,1,"(-0.001, 2.5]",8,2022,Thursday,18,1,1,Purebreed,N,Female,27 days 06:03:47.648944,27
71990,A863536,2022-08-11 18:31:00,Aug-22,E Ben White Blvd And S Congress Ave in Austin (TX),Stray,Normal,Cat,Intact Male,1 month,Domestic Shorthair,Brown Tabby/White,31,0.08,"(-0.001, 2.5]",8,2022,Thursday,18,1,1,Purebreed,N,Male,27 days 06:03:47.648944,27
18362,A863545,2022-08-12 11:37:00,Aug-22,2103 West Slaughter Lane in Austin (TX),Abandoned,Normal,Dog,Intact Male,1 year,Mastiff,Brown,365,1,"(-0.001, 2.5]",8,2022,Friday,11,1,1,Purebreed,N,Male,26 days 12:57:47.648944,26
64900,A863574,2022-08-12 15:37:00,Aug-22,701 Woodward Street in Austin (TX),Stray,Normal,Cat,Intact Female,2 months,Domestic Shorthair,Orange Tabby,62,0.17,"(-0.001, 2.5]",8,2022,Friday,15,1,1,Purebreed,N,Female,26 days 08:57:47.648944,26
62235,A863547,2022-08-12 11:07:00,Aug-22,New Trail in Travis (TX),Stray,Normal,Dog,Neutered Male,4 years,Border Collie/Australian Shepherd,Black/White,1460,4,"(2.5, 5.0]",8,2022,Friday,11,1,1,Purebreed,N,Male,26 days 13:27:47.648944,26
86991,A863575,2022-08-12 15:37:00,Aug-22,701 Woodward Street in Austin (TX),Stray,Normal,Cat,Intact Female,2 months,Domestic Shorthair,Black/White,62,0.17,"(-0.001, 2.5]",8,2022,Friday,15,1,1,Purebreed,N,Female,26 days 08:57:47.648944,26
125856,A863689,2022-08-15 11:53:00,Aug-22,North Hills Dr in Austin (TX),Stray,Normal,Cat,Intact Male,2 years,Domestic Shorthair,Black,730,2,"(-0.001, 2.5]",8,2022,Monday,11,1,1,Purebreed,N,Male,23 days 12:41:47.648944,23
12632,A863576,2022-08-12 15:37:00,Aug-22,701 Woodward Street in Austin (TX),Stray,Normal,Cat,Intact Male,2 months,Domestic Shorthair,Blue Tabby,62,0.17,"(-0.001, 2.5]",8,2022,Friday,15,1,1,Purebreed,N,Male,26 days 08:57:47.648944,26
127893,A863559,2022-08-12 13:12:00,Aug-22,8054 Exchange in Austin (TX),Stray,Normal,Dog,Intact Female,5 months,Australian Kelpie/Siberian Husky,Black/White,155,0.42,"(-0.001, 2.5]",8,2022,Friday,13,1,1,Purebreed,N,Female,26 days 11:22:47.648944,26
130682,A863581,2022-08-12 16:56:00,Aug-22,400 Grove Boulevard in Austin (TX),Stray,Normal,Dog,Intact Female,2 months,Pointer,Red Merle/White,62,0.17,"(-0.001, 2.5]",8,2022,Friday,16,1,1,Purebreed,N,Female,26 days 07:38:47.648944,26
143622,A863711,2022-08-15 13:11:00,Aug-22,5702 China Berry Rd in Austin (TX),Stray,Normal,Cat,Intact Male,1 year,Domestic Shorthair,Cream Tabby/White,365,1,"(-0.001, 2.5]",8,2022,Monday,13,1,1,Purebreed,N,Male,23 days 11:23:47.648944,23
11557,A863743,2022-08-15 17:59:00,Aug-22,6700 Blarwood in Austin (TX),Owner Surrender,Normal,Dog,Spayed Female,7 months,Australian Cattle Dog/American Foxhound,Tricolor/White,217,0.59,"(-0.001, 2.5]",8,2022,Monday,17,1,1,Purebreed,N,Female,23 days 06:35:47.648944,23
29025,A863588,2022-08-12 18:10:00,Aug-22,Austin (TX),Owner Surrender,Normal,Dog,Intact Female,2 years,German Shepherd,Black/Tan,730,2,"(-0.001, 2.5]",8,2022,Friday,18,1,1,Purebreed,N,Female,26 days 06:24:47.648944,26
17956,A863744,2022-08-15 18:46:00,Aug-22,East Cesar Chavez And Chicon St in Austin (TX),Stray,Normal,Dog,Intact Female,2 years,Pit Bull,White/Brown Brindle,730,2,"(-0.001, 2.5]",8,2022,Monday,18,1,1,Purebreed,Y,Female,23 days 05:48:47.648944,23
125056,A863745,2022-08-15 19:11:00,Aug-22,13291 Pond Springs in Austin (TX),Stray,Normal,Dog,Intact Female,4 months,Labrador Retriever Mix,White/Tan,124,0.34,"(-0.001, 2.5]",8,2022,Monday,19,1,1,Mix,N,Female,23 days 05:23:47.648944,23
143403,A863750,2022-08-16 07:38:00,Aug-22,13201 Rr 620 N in Austin (TX),Stray,Injured,Dog,Intact Female,5 months,Labrador Retriever Mix,White,155,0.42,"(-0.001, 2.5]",8,2022,Tuesday,7,1,1,Mix,N,Female,22 days 16:56:47.648944,22
143456,A863766,2022-08-16 10:40:00,Aug-22,7201 Levander Loop in Austin (TX),Abandoned,Normal,Cat,Spayed Female,2 years,Domestic Shorthair,Brown Tabby/White,730,2,"(-0.001, 2.5]",8,2022,Tuesday,10,1,1,Purebreed,N,Female,22 days 13:54:47.648944,22
102095,A863808,2022-08-16 14:34:00,Aug-22,Austin (TX),Stray,Normal,Dog,Intact Male,5 months,Black Mouth Cur Mix,Tan,155,0.42,"(-0.001, 2.5]",8,2022,Tuesday,14,1,1,Mix,N,Male,22 days 10:00:47.648944,22
83831,A863815,2022-08-16 16:13:00,Aug-22,8303 Burnet Rd in Austin (TX),Stray,Normal,Cat,Spayed Female,9 months,Domestic Shorthair,Black,279,0.76,"(-0.001, 2.5]",8,2022,Tuesday,16,1,1,Purebreed,N,Female,22 days 08:21:47.648944,22
70185,A863771,2022-08-16 11:12:00,Aug-22,Austin (TX),Owner Surrender,Normal,Dog,Intact Male,1 year,Pit Bull,Black/White,365,1,"(-0.001, 2.5]",8,2022,Tuesday,11,1,1,Purebreed,Y,Male,22 days 13:22:47.648944,22
110747,A863593,2022-08-13 09:05:00,Aug-22,1606 Rutland Dr in Austin (TX),Stray,Injured,Dog,Intact Male,2 months,Labrador Retriever,Brown,62,0.17,"(-0.001, 2.5]",8,2022,Saturday,9,1,1,Purebreed,N,Male,25 days 15:29:47.648944,25
143602,A863772,2022-08-16 11:10:00,Aug-22,7212 Meador Ave in Austin (TX),Stray,Normal,Cat,Intact Male,1 month,Domestic Shorthair,Blue Tabby,31,0.08,"(-0.001, 2.5]",8,2022,Tuesday,11,1,1,Purebreed,N,Male,22 days 13:24:47.648944,22
143607,A863773,2022-08-16 11:10:00,Aug-22,7212 Meador Ave in Austin (TX),Stray,Normal,Cat,Intact Female,1 month,Domestic Shorthair,Blue Tabby/White,31,0.08,"(-0.001, 2.5]",8,2022,Tuesday,11,1,1,Purebreed,N,Female,22 days 13:24:47.648944,22
113441,A863823,2022-08-16 17:17:00,Aug-22,Austin (TX),Owner Surrender,Normal,Dog,Neutered Male,3 years,Pit Bull,Brown Tiger,1095,3,"(2.5, 5.0]",8,2022,Tuesday,17,1,1,Purebreed,Y,Male,22 days 07:17:47.648944,22
40676,A863826,2022-08-16 17:41:00,Aug-22,4800 Shaw Lane in Austin (TX),Stray,Normal,Dog,Intact Female,1 year,Siberian Husky,Black/White,365,1,"(-0.001, 2.5]",8,2022,Tuesday,17,1,1,Purebreed,N,Female,22 days 06:53:47.648944,22
98593,A863607,2022-08-13 12:18:00,Aug-22,I 35 And 290 in Austin (TX),Stray,Normal,Dog,Intact Female,7 months,Australian Cattle Dog,White/Orange,217,0.59,"(-0.001, 2.5]",8,2022,Saturday,12,1,1,Purebreed,N,Female,25 days 12:16:47.648944,25
137194,A863829,2022-08-16 17:46:00,Aug-22,13700 Merseyside Dr in Travis (TX),Stray,Normal,Other,Intact Female,4 months,Rabbit Sh,White/Chocolate,124,0.34,"(-0.001, 2.5]",8,2022,Tuesday,17,1,1,Purebreed,N,Female,22 days 06:48:47.648944,22
143491,A863830,2022-08-16 17:46:00,Aug-22,13700 Merseyside Dr in Travis (TX),Stray,Normal,Other,Intact Male,4 months,Rabbit Sh,White/Chocolate,124,0.34,"(-0.001, 2.5]",8,2022,Tuesday,17,1,1,Purebreed,N,Male,22 days 06:48:47.648944,22
143606,A863774,2022-08-16 11:10:00,Aug-22,7212 Meador Ave in Austin (TX),Stray,Normal,Cat,Intact Male,1 month,Domestic Shorthair,Blue Tabby/White,31,0.08,"(-0.001, 2.5]",8,2022,Tuesday,11,1,1,Purebreed,N,Male,22 days 13:24:47.648944,22
53980,A863617,2022-08-13 13:34:00,Aug-22,708 West Monroe in Austin (TX),Stray,Normal,Cat,Intact Male,2 months,Domestic Shorthair,Blue Tabby,62,0.17,"(-0.001, 2.5]",8,2022,Saturday,13,1,1,Purebreed,N,Male,25 days 11:00:47.648944,25
143571,A863783,2022-08-29 15:33:00,Aug-22,Austin (TX),Owner Surrender,Normal,Cat,Spayed Female,4 months,Domestic Shorthair,Torbie,124,0.34,"(-0.001, 2.5]",8,2022,Monday,15,2,2,Purebreed,N,Female,9 days 09:01:47.648944,9
30238,A863785,2022-08-16 11:50:00,Aug-22,South Glenn And Autumn Bay Drive in Austin (TX),Stray,Normal,Other,Intact Male,5 months,English Spot Mix,White/Black,155,0.42,"(-0.001, 2.5]",8,2022,Tuesday,11,1,1,Mix,N,Male,22 days 12:44:47.648944,22
143413,A863832,2022-08-16 18:14:00,Aug-22,5001 Mendoza Dr in Austin (TX),Stray,Normal,Cat,Intact Female,1 month,Domestic Medium Hair,Brown Tabby,31,0.08,"(-0.001, 2.5]",8,2022,Tuesday,18,1,1,Purebreed,N,Female,22 days 06:20:47.648944,22
89453,A863627,2022-08-13 16:20:00,Aug-22,1625 Parmer Lane in Austin (TX),Stray,Normal,Other,Intact Female,1 year,Guinea Pig,Tricolor,365,1,"(-0.001, 2.5]",8,2022,Saturday,16,1,1,Purebreed,N,Female,25 days 08:14:47.648944,25
1364,A863847,2022-08-17 07:59:00,Aug-22,5010 West Gate Blvd in Austin (TX),Owner Surrender,Injured,Dog,Intact Female,9 months,Pit Bull Mix,Tan/White,279,0.76,"(-0.001, 2.5]",8,2022,Wednesday,7,1,1,Mix,Y,Female,21 days 16:35:47.648944,21
116144,A863852,2022-08-17 08:42:00,Aug-22,Brackenridge And Annie Street in Austin (TX),Stray,Normal,Dog,Neutered Male,2 years,Pit Bull,Brown Brindle/White,730,2,"(-0.001, 2.5]",8,2022,Wednesday,8,1,1,Purebreed,Y,Male,21 days 15:52:47.648944,21
72732,A863787,2022-08-16 12:06:00,Aug-22,Austin (TX),Owner Surrender,Normal,Cat,Intact Female,2 years,Domestic Shorthair,Blue Tabby/White,730,2,"(-0.001, 2.5]",8,2022,Tuesday,12,1,1,Purebreed,N,Female,22 days 12:28:47.648944,22
