Index_ID,Animal_ID,Street Number,Street Name,City,St,Zip,,,,,,,
80117,802218,111,E Cesar Chavez St,Austin,TX,,,,,,,,
12399,727300,707,E Cesar Chavez St,Austin,TX,,,,,,,,
37599,831798,905,E Cesar Chavez St,Austin,TX,,,,,,,,
99023,739881,1105,E Cesar Chavez St,Austin,TX,,,,,,,,
22613,690657,1114,E Cesar Chavez St,Austin,TX,,,,,,,,
56224,732273,1601,E Cesar Chavez St,Austin,TX,,,,,,,,
88498,776187,1621,E Cesar Chavez St,Austin,TX,,,,,,,,
21187,684400,1700,E Cesar Chavez St,Austin,TX,,,,,,,,
42952,724975,1900,E Cesar Chavez St,Austin,TX,,,,,,,,
120821,745446,2013,E Cesar Chavez St,Austin,TX,,,,,,,,
93407,798761,2027,E Cesar Chavez St,Austin,TX,,,,,,,,
4732,704986,2104,E Cesar Chavez St,Austin,TX,,,,,,,,
29731,735578,2220,E Cesar Chavez St,Austin,TX,,,,,,,,
70428,665254,2321,E Cesar Chavez St,Austin,TX,,,,,,,,
20943,785170,2400,E Cesar Chavez St,Austin,TX,,,,,,,,
113268,391858,2400,E Cesar Chavez St,Austin,TX,,,,,,,,
13068,559229,2702,E Cesar Chavez St,Austin,TX,,,,,,,,
79719,794499,2817,E Cesar Chavez St,Austin,TX,,,,,,,,
66155,648493,2900,E Cesar Chavez St,Austin,TX,,,,,,,,
120172,778959,3112,E Cesar Chavez St,Austin,TX,,,,,,,,
8741,681167,5011,E Cesar Chavez St,Austin,TX,,,,,,,,
26900,730623,5014,E Cesar Chavez St,Austin,TX,,,,,,,,
1382,612451,111,E Cesar Chavez ,Austin,TX,,,,,,,,
81658,326898,123,E Cesar Chavez ,Austin,TX,,,,,,,,
70142,620991,500,E Cesar Chavez ,Austin,TX,,,,,,,,
53433,807123,503,E Cesar Chavez ,Austin,TX,,,,,,,,
97705,672647,507,E Cesar Chavez ,Austin,TX,,,,,,,,
73359,714226,913,E Cesar Chavez ,Austin,TX,,,,,,,,
98872,774101,1010,E Cesar Chavez ,Austin,TX,,,,,,,,
887,671503,1105,E Cesar Chavez ,Austin,TX,,,,,,,,
36948,801920,1210,E Cesar Chavez ,Austin,TX,,,,,,,,
18344,737464,1409,E Cesar Chavez ,Austin,TX,,,,,,,,
21097,731822,1900,E Cesar Chavez ,Austin,TX,,,,,,,,
36951,679245,1910,E Cesar Chavez ,Austin,TX,,,,,,,,
18264,861613,2109,E Cesar Chavez ,Austin,TX,,,,,,,,
92421,797315,2204,E Cesar Chavez ,Austin,TX,,,,,,,,
24699,705641,2215,E Cesar Chavez ,Austin,TX,,,,,,,,
142997,731946,2300,E Cesar Chavez ,Austin,TX,,,,,,,,
7395,670868,2337,E Cesar Chavez ,Austin,TX,,,,,,,,
51404,718282,2400,E Cesar Chavez ,Austin,TX,,,,,,,,
1486,726442,2503,E Cesar Chavez ,Austin,TX,,,,,,,,
81990,806202,2600,E Cesar Chavez ,Austin,TX,,,,,,,,
137022,791854,2612,E Cesar Chavez ,Austin,TX,,,,,,,,
7881,860016,2614,E Cesar Chavez ,Austin,TX,,,,,,,,
84099,794976,3201,E Cesar Chavez ,Austin,TX,,,,,,,,
45623,690108,3400,E Cesar Chavez ,Austin,TX,,,,,,,,
60050,197810,4616,E Cesar Chavez ,Austin,TX,,,,,,,,
37132,847373,4827,E Cesar Chavez ,Austin,TX,,,,,,,,
136636,669860,5000,E Cesar Chavez ,Austin,TX,,,,,,,,
107750,732034,5014,E Cesar Chavez ,Austin,TX,,,,,,,,
70148,840524,5021,E Cesar Chavez ,Austin,TX,,,,,,,,
30268,821579,5217,E Cesar Chavez ,Austin,TX,,,,,,,,
10088,744119,1156,E Cesar Chavez ,Austin,TX,,,,,,,,
93943,745373,2027,E Cesar Chavas St,Austin,TX,,,,,,,,
76482,748960,5225,E Ceaser Chavez ,Austin,TX,,,,,,,,
106760,741492,4827,E Ceasar Chavez ,Austin,TX,,,,,,,,
37287,822441,503,E Carrie St ,Manor,TX,,,,,,,,
41270,755839,405,E Carrie Manor St,Austin,TX,,,,,,,,
17893,800051,309,E Carrie  ,Manor,TX,,,,,,,,
94316,771164,206,E Burton St ,Manor,TX,,,,,,,,
2255,836031,509,E Burton St ,Manor,TX,,,,,,,,
26053,669070,302,E Burton  ,Manor,TX,,,,,,,,
85405,809078,509,E Burton  ,Manor,TX,,,,,,,,
128878,729370,305,E Browning Dr ,Manor,TX,,,,,,,,
21590,742353,100,E Brenham St ,Manor,TX,,,,,,,,
7620,779661,107,E Brenham St ,Manor,TX,,,,,,,,
13936,702642,400,E Brenham  ,Manor,TX,,,,,,,,
4397,638232,201,E Braker Ln ,Austin,TX,,,,,,,,
137482,799282,300,E Braker Ln ,Austin,TX,,,,,,,,
52031,710635,508,E Braker Ln ,Austin,TX,,,,,,,,
47557,729970,798,E Braker Ln ,Austin,TX,,,,,,,,
49994,714688,900,E Braker Ln ,Austin,TX,,,,,,,,
33012,780098,904,E Braker Ln ,Austin,TX,,,,,,,,
69863,778002,915,E Braker Ln ,Austin,TX,,,,,,,,
12475,852012,113,E Braker  ,Austin,TX,,,,,,,,
123579,664355,1212,E Braker  ,Austin,TX,,,,,,,,
50842,672116,201,E Boyce St ,Manor,TX,,,,,,,,
17360,809235,5202,E Benwhite Blvd ,Austin,TX,,,,,,,,
83972,768732,5400,E Ben White Wb,Austin,TX,,,,,,,,
115087,800542,710,E Ben White Bovlevard,Austin,TX,,,,,,,,
51114,851792,5315,E Ben White Boulvard,Austin,TX,,,,,,,,
62220,839993,6925,E Ben White Bouldvard,Austin,TX,,,,,,,,
36432,666799,209,E Ben White Blvd,Austin,TX,,,,,,,,
18916,755524,304,E Ben White Blvd,Austin,TX,,,,,,,,
16809,753014,403,E Ben White Blvd,Austin,TX,,,,,,,,
23467,712655,409,E Ben White Blvd,Austin,TX,,,,,,,,
127824,704641,412,E Ben White Blvd,Austin,TX,,,,,,,,
71980,694759,500,E Ben White Blvd,Austin,TX,,,,,,,,
62826,793721,500,E Ben White Blvd,Austin,TX,,,,,,,,
60622,792034,501,E Ben White Blvd,Austin,TX,,,,,,,,
137962,814733,701,E Ben White Blvd,Austin,TX,,,,,,,,
141015,791857,709,E Ben White Blvd,Austin,TX,,,,,,,,
5087,785644,710,E Ben White Blvd,Austin,TX,,,,,,,,
48044,851314,710,E Ben White Blvd,Austin,TX,,,,,,,,
15911,776854,710,E Ben White Blvd,Austin,TX,,,,,,,,
53724,804882,901,E Ben White Blvd,Austin,TX,,,,,,,,
9144,699040,1001,E Ben White Blvd,Austin,TX,,,,,,,,
129552,693642,1900,E Ben White Blvd,Austin,TX,,,,,,,,
93866,719841,1901,E Ben White Blvd,Austin,TX,,,,,,,,
67762,705014,1931,E Ben White Blvd,Austin,TX,,,,,,,,
96640,706719,1931,E Ben White Blvd,Austin,TX,,,,,,,,
122287,764634,2010,E Ben White Blvd,Austin,TX,,,,,,,,
130328,744214,2028,E Ben White Blvd,Austin,TX,,,,,,,,
62934,692857,2201,E Ben White Blvd,Austin,TX,,,,,,,,
138387,741571,2229,E Ben White Blvd,Austin,TX,,,,,,,,
54830,736125,4400,E Ben White Blvd,Austin,TX,,,,,,,,
5157,792870,4501,E Ben White Blvd,Austin,TX,,,,,,,,
11124,735499,4514,E Ben White Blvd,Austin,TX,,,,,,,,
1858,816473,4600,E Ben White Blvd,Austin,TX,,,,,,,,
20259,729806,5001,E Ben White Blvd,Austin,TX,,,,,,,,
64215,759729,5204,E Ben White Blvd,Austin,TX,,,,,,,,
21706,808652,5315,E Ben White Blvd,Austin,TX,,,,,,,,
12815,771870,5519,E Ben White Blvd,Austin,TX,,,,,,,,
43776,808095,5900,E Ben White Blvd,Austin,TX,,,,,,,,
71482,747433,6210,E Ben White Blvd,Austin,TX,,,,,,,,
39360,721033,6317,E Ben White Blvd,Austin,TX,,,,,,,,
68344,798405,6511,E Ben White Blvd,Austin,TX,,,,,,,,
142982,793879,6534,E Ben White Blvd,Austin,TX,,,,,,,,
54735,687107,6800,E Ben White Blvd,Austin,TX,,,,,,,,
32713,599367,6801,E Ben White Blvd,Austin,TX,,,,,,,,
15491,821324,6900,E Ben White Blvd,Austin,TX,,,,,,,,
22362,760240,6925,E Ben White Blvd,Austin,TX,,,,,,,,
6323,798186,6934,E Ben White Blvd,Austin,TX,,,,,,,,
40991,848349,7000,E Ben White Blvd,Austin,TX,,,,,,,,
59374,783268,7000,E Ben White Blvd,Austin,TX,,,,,,,,
68466,820793,7000,E Ben White Blvd,Austin,TX,,,,,,,,
29167,750994,7110,E Ben White Blvd,Austin,TX,,,,,,,,
79496,608232,7216,E Ben White Blvd,Austin,TX,,,,,,,,
1998,756827,7320,E Ben White Blvd,Austin,TX,,,,,,,,
134544,751212,7401,E Ben White Blvd,Austin,TX,,,,,,,,
63805,728145,7601,E Ben White Blvd,Austin,TX,,,,,,,,
16113,610320,7619,E Ben White Blvd,Austin,TX,,,,,,,,
42753,673006,7625,E Ben White Blvd,Austin,TX,,,,,,,,
51438,849091,7632,E Ben White Blvd,Austin,TX,,,,,,,,
22381,803092,7709,E Ben White Blvd,Austin,TX,,,,,,,,
58467,783105,7715,E Ben White Blvd,Austin,TX,,,,,,,,
4728,854800,7809,E Ben White Blvd,Austin,TX,,,,,,,,
61842,849323,7901,E Ben White Blvd,Austin,TX,,,,,,,,
17572,752848,7901,E Ben White Blvd,Austin,TX,,,,,,,,
913,811229,450,E Ben White ,Austin,TX,,,,,,,,
88089,685396,500,E Ben White ,Austin,TX,,,,,,,,
90211,834221,701,E Ben White ,Austin,TX,,,,,,,,
100015,765498,709,E Ben White ,Austin,TX,,,,,,,,
3465,817240,710,E Ben White ,Austin,TX,,,,,,,,
64429,644226,1901,E Ben White ,Austin,TX,,,,,,,,
3678,705359,1931,E Ben White ,Austin,TX,,,,,,,,
116773,745841,2101,E Ben White ,Austin,TX,,,,,,,,
26858,718056,2201,E Ben White ,Austin,TX,,,,,,,,
91624,663237,2300,E Ben White ,Austin,TX,,,,,,,,
60539,739583,4400,E Ben White ,Austin,TX,,,,,,,,
102753,784978,4501,E Ben White ,Austin,TX,,,,,,,,
3196,840077,4503,E Ben White ,Austin,TX,,,,,,,,
83605,848795,4705,E Ben White ,Austin,TX,,,,,,,,
8823,817679,4800,E Ben White ,Austin,TX,,,,,,,,
133372,799781,5016,E Ben White ,Austin,TX,,,,,,,,
89010,776363,5202,E Ben White ,Austin,TX,,,,,,,,
51049,682019,5204,E Ben White ,Austin,TX,,,,,,,,
26752,716199,5519,E Ben White ,Austin,TX,,,,,,,,
139935,847009,6133,E Ben White ,Austin,TX,,,,,,,,
45219,721033,6210,E Ben White ,Austin,TX,,,,,,,,
138757,735366,6310,E Ben White ,Austin,TX,,,,,,,,
11634,797210,6331,E Ben White ,Austin,TX,,,,,,,,
2066,810934,6934,E Ben White ,Austin,TX,,,,,,,,
114344,750617,7000,E Ben White ,Austin,TX,,,,,,,,
64908,687107,7140,E Ben White ,Austin,TX,,,,,,,,
130542,725067,7310,E Ben White ,Austin,TX,,,,,,,,
96799,822934,7611,E Ben White ,Austin,TX,,,,,,,,
25605,786593,7619,E Ben White ,Austin,TX,,,,,,,,
51171,716035,7709,E Ben White ,Austin,TX,,,,,,,,
47891,828256,7715,E Ben White ,Austin,TX,,,,,,,,
17355,782712,7809,E Ben White ,Austin,TX,,,,,,,,
81764,673234,7901,E Ben White ,Austin,TX,,,,,,,,
135833,798471,8000,E Ben White ,Austin,TX,,,,,,,,
20228,796444,301,E Applegate Dr ,Austin,TX,,,,,,,,
8484,776612,305,E Applegate Dr ,Austin,TX,,,,,,,,
73839,807204,603,E Applegate Dr ,Austin,TX,,,,,,,,
41765,755578,1000,E Applegate Dr ,Austin,TX,,,,,,,,
27917,812266,1010,E Applegate Dr ,Austin,TX,,,,,,,,
103489,846323,1101,E Applegate Dr ,Austin,TX,,,,,,,,
68257,828679,1213,E Applegate Dr ,Austin,TX,,,,,,,,
39478,796250,1403,E Applegate Dr ,Austin,TX,,,,,,,,
20710,459845,12058,E Applegate Dr ,Austin,TX,,,,,,,,
32693,719262,301,E Applegate  ,Austin,TX,,,,,,,,
4115,818041,1103,E Applegate  ,Austin,TX,,,,,,,,
139865,677213,1803,E Anderson Ln. ,Austin,TX,,,,,,,,
60329,714876,1601,E Anderson Ln Eb,Austin,TX,,,,,,,,
39861,680174,2104,E Anderson Ln 1614,Austin,TX,,,,,,,,
71745,684167,1803,E Anderson Ln  2245,Austin,TX,,,,,,,,
125723,770440,2104,E Anderson Ln  1014,Austin,TX,,,,,,,,
89562,575920,100,E Anderson Ln ,Austin,TX,,,,,,,,
78700,753262,111,E Anderson Ln ,Austin,TX,,,,,,,,
45270,758064,123,E Anderson Ln ,Austin,TX,,,,,,,,
1774,692020,500,E Anderson Ln ,Austin,TX,,,,,,,,
81181,839794,607,E Anderson Ln ,Austin,TX,,,,,,,,
76763,768619,820,E Anderson Ln ,Austin,TX,,,,,,,,
70709,728666,1016,E Anderson Ln ,Austin,TX,,,,,,,,
56108,807712,1024,E Anderson Ln ,Austin,TX,,,,,,,,
36551,753120,1118,E Anderson Ln ,Austin,TX,,,,,,,,
50480,794610,1200,E Anderson Ln ,Austin,TX,,,,,,,,
61406,817876,1410,E Anderson Ln ,Austin,TX,,,,,,,,
52823,701994,1418,E Anderson Ln ,Austin,TX,,,,,,,,
118876,743814,1420,E Anderson Ln ,Austin,TX,,,,,,,,
109162,820051,1536,E Anderson Ln ,Austin,TX,,,,,,,,
66678,708183,1601,E Anderson Ln ,Austin,TX,,,,,,,,
29721,801845,1803,E Anderson Ln ,Austin,TX,,,,,,,,
52669,755915,1900,E Anderson Ln ,Austin,TX,,,,,,,,
35344,755421,1901,E Anderson Ln ,Austin,TX,,,,,,,,
37029,708393,2104,E Anderson Ln ,Austin,TX,,,,,,,,
127390,769546,2509,E Anderson Ln ,Austin,TX,,,,,,,,
21141,731424,500,E Anderson  ,Austin,TX,,,,,,,,
13211,766561,1410,E Anderson  ,Austin,TX,,,,,,,,
43750,646955,1536,E Anderson  ,Austin,TX,,,,,,,,
34082,816960,1601,E Anderson  ,Austin,TX,,,,,,,,
38468,802093,290,E And Chimney Hill,Austin,TX,,,,,,,,
13248,700525,206,E 9Th St ,Austin,TX,,,,,,,,
433,826984,1000,E 9Th St ,Austin,TX,,,,,,,,
125536,835742,1903,E 9Th St ,Austin,TX,,,,,,,,
6728,804897,2211,E 9Th St ,Austin,TX,,,,,,,,
29821,680046,2401,E 9Th St ,Austin,TX,,,,,,,,
8363,757762,2412,E 9Th St ,Austin,TX,,,,,,,,
57190,744628,2507,E 9Th St ,Austin,TX,,,,,,,,
116645,841791,206,E 9Th St ,Austin,TX,,,,,,,,
107629,631437,221,E 9Th St ,Austin,TX,,,,,,,,
33345,817167,1109,E 9Th St ,Austin,TX,,,,,,,,
95977,857509,1223,E 9Th St ,Austin,TX,,,,,,,,
114355,818203,1602,E 9Th St ,Austin,TX,,,,,,,,
8976,789119,2111,E 9Th St ,Austin,TX,,,,,,,,
9686,734087,2310,E 9Th St ,Austin,TX,,,,,,,,
77246,698480,2405,E 9Th St ,Austin,TX,,,,,,,,
90456,692979,2509,E 9Th St ,Austin,TX,,,,,,,,
19528,671436,2210,E 9Th St ,Austin,TX,,,,,,,,
104460,751930,2115,E 9Th  ,Austin,TX,,,,,,,,
114067,703564,2407,E 9Th  ,Austin,TX,,,,,,,,
15756,771079,2306,E 8Th Streeet ,Austin,TX,,,,,,,,
93310,744956,301,E 8Th St ,Austin,TX,,,,,,,,
3506,808830,715,E 8Th St ,Austin,TX,,,,,,,,
23592,796444,718,E 8Th St ,Austin,TX,,,,,,,,
13312,753599,1009,E 8Th St ,Austin,TX,,,,,,,,
5355,802225,2209,E 8Th St ,Austin,TX,,,,,,,,
51763,798256,2306,E 8Th St ,Austin,TX,,,,,,,,
141026,751740,301,E 8Th St ,Austin,TX,,,,,,,,
109132,734132,501,E 8Th St ,Austin,TX,,,,,,,,
19641,679431,715,E 8Th St ,Austin,TX,,,,,,,,
121264,694931,1006,E 8Th St ,Austin,TX,,,,,,,,
88179,676235,1014,E 8Th St ,Austin,TX,,,,,,,,
21286,719035,2000,E 8Th St ,Austin,TX,,,,,,,,
30253,745194,2002,E 8Th St ,Austin,TX,,,,,,,,
114265,697765,2006,E 8Th St ,Austin,TX,,,,,,,,
4301,704722,2117,E 8Th St ,Austin,TX,,,,,,,,
120270,669162,2508,E 8Th St ,Austin,TX,,,,,,,,
85036,734588,500,E 8Th  ,Austin,TX,,,,,,,,
128775,727069,501,E 8Th  ,Austin,TX,,,,,,,,
5204,756035,715,E 8Th  ,Austin,TX,,,,,,,,
42774,849749,2105,E 8Th  ,Austin,TX,,,,,,,,
3627,673403,405,E 7Th St ,Austin,TX,,,,,,,,
59685,744018,500,E 7Th St ,Austin,TX,,,,,,,,
117508,697786,519,E 7Th St ,Austin,TX,,,,,,,,
43283,808312,1000,E 7Th St ,Austin,TX,,,,,,,,
101399,804983,1121,E 7Th St ,Austin,TX,,,,,,,,
8081,768221,1604,E 7Th St ,Austin,TX,,,,,,,,
135774,800189,1607,E 7Th St ,Austin,TX,,,,,,,,
82752,685531,1615,E 7Th St ,Austin,TX,,,,,,,,
38596,789639,1917,E 7Th St ,Austin,TX,,,,,,,,
52420,775819,2021,E 7Th St ,Austin,TX,,,,,,,,
58038,792590,2025,E 7Th St ,Austin,TX,,,,,,,,
57408,786348,2142,E 7Th St ,Austin,TX,,,,,,,,
108853,676267,2200,E 7Th St ,Austin,TX,,,,,,,,
39269,760970,2214,E 7Th St ,Austin,TX,,,,,,,,
69774,849185,2214,E 7Th St ,Austin,TX,,,,,,,,
3376,825397,2217,E 7Th St ,Austin,TX,,,,,,,,
37660,754217,2301,E 7Th St ,Austin,TX,,,,,,,,
47700,781021,2305,E 7Th St ,Austin,TX,,,,,,,,
110334,787826,2409,E 7Th St ,Austin,TX,,,,,,,,
62429,796167,2614,E 7Th St ,Austin,TX,,,,,,,,
2348,687986,2701,E 7Th St ,Austin,TX,,,,,,,,
7627,840856,2706,E 7Th St ,Austin,TX,,,,,,,,
94453,776314,2707,E 7Th St ,Austin,TX,,,,,,,,
6107,771080,2735,E 7Th St ,Austin,TX,,,,,,,,
125463,802915,2765,E 7Th St ,Austin,TX,,,,,,,,
12715,797325,3501,E 7Th St ,Austin,TX,,,,,,,,
25391,833385,4618,E 7Th St ,Austin,TX,,,,,,,,
42021,856918,4910,E 7Th St ,Austin,TX,,,,,,,,
135996,862509,4970,E 7Th St ,Austin,TX,,,,,,,,
5328,808208,5119,E 7Th St ,Austin,TX,,,,,,,,
46945,749156,5401,E 7Th St ,Austin,TX,,,,,,,,
83224,718460,211,E 7Th St ,Austin,TX,,,,,,,,
56645,668362,304,E 7Th St ,Austin,TX,,,,,,,,
136067,770096,500,E 7Th St ,Austin,TX,,,,,,,,
61477,778564,717,E 7Th St ,Austin,TX,,,,,,,,
19487,729977,799,E 7Th St ,Austin,TX,,,,,,,,
59247,753379,1006,E 7Th St ,Austin,TX,,,,,,,,
82099,759562,1007,E 7Th St ,Austin,TX,,,,,,,,
44269,807054,1307,E 7Th St ,Austin,TX,,,,,,,,
45524,822127,1603,E 7Th St ,Austin,TX,,,,,,,,
110106,702045,2000,E 7Th St ,Austin,TX,,,,,,,,
14321,813861,2002,E 7Th St ,Austin,TX,,,,,,,,
136861,822264,2025,E 7Th St ,Austin,TX,,,,,,,,
49580,687894,2120,E 7Th St ,Austin,TX,,,,,,,,
97336,740375,2136,E 7Th St ,Austin,TX,,,,,,,,
86619,738812,2205,E 7Th St ,Austin,TX,,,,,,,,
8986,688145,2305,E 7Th St ,Austin,TX,,,,,,,,
86417,790169,2321,E 7Th St ,Austin,TX,,,,,,,,
95484,843330,2500,E 7Th St ,Austin,TX,,,,,,,,
73724,692916,2501,E 7Th St ,Austin,TX,,,,,,,,
69705,583692,2601,E 7Th St ,Austin,TX,,,,,,,,
29196,757297,2614,E 7Th St ,Austin,TX,,,,,,,,
8230,760724,2701,E 7Th St ,Austin,TX,,,,,,,,
111772,711878,2735,E 7Th St ,Austin,TX,,,,,,,,
54559,664218,2765,E 7Th St ,Austin,TX,,,,,,,,
106196,707177,3502,E 7Th St ,Austin,TX,,,,,,,,
21691,744943,3535,E 7Th St ,Austin,TX,,,,,,,,
66797,738036,7325,E 7Th St ,Austin,TX,,,,,,,,
48756,714205,500,E 7Th  ,Austin,TX,,,,,,,,
97971,763689,717,E 7Th  ,Austin,TX,,,,,,,,
22256,668218,1006,E 7Th  ,Austin,TX,,,,,,,,
44978,790232,1303,E 7Th  ,Austin,TX,,,,,,,,
118068,191351,1912,E 7Th  ,Austin,TX,,,,,,,,
28320,853090,2701,E 7Th  ,Austin,TX,,,,,,,,
61174,669983,3535,E 7Th  ,Austin,TX,,,,,,,,
110126,733311,2815,E 71 Lot 25 ,Austin,TX,,,,,,,,
119767,852950,2707,E 71  Valle,Del Valle,TX,,,,,,,,
134376,689320,2815,E 71  110 ,Austin,TX,,,,,,,,
10464,670888,2815,E 71  107 ,Austin,TX,,,,,,,,
53466,691574,1709,E 71  ,Austin,TX,,,,,,,,
34758,707649,2403,E 71  ,Austin,TX,,,,,,,,
116248,689243,2815,E 71  ,Austin,TX,,,,,,,,
45748,848503,3131,E 71  ,Austin,TX,,,,,,,,
32851,610815,4500,E 71  ,Austin,TX,,,,,,,,
40686,679484,4511,E 71  ,Austin,TX,,,,,,,,
67747,685381,5237,E 71  ,Austin,TX,,,,,,,,
90496,664578,5246,E 71  ,Austin,TX,,,,,,,,
90351,693852,5270,E 71  ,Austin,TX,,,,,,,,
65986,668611,5302,E 71  ,Austin,TX,,,,,,,,
2626,707986,500,E 7 Th St,Austin,TX,,,,,,,,
62982,695507,2401,E 6Th St  2030,Austin,TX,,,,,,,,
2779,736592,2401,E 6Th St  1004,Austin,TX,,,,,,,,
137079,837753,212,E 6Th St ,Austin,TX,,,,,,,,
6047,681513,215,E 6Th St ,Austin,TX,,,,,,,,
70762,780116,400,E 6Th St ,Austin,TX,,,,,,,,
89582,748430,401,E 6Th St ,Austin,TX,,,,,,,,
14034,744384,421,E 6Th St ,Austin,TX,,,,,,,,
40784,767318,500,E 6Th St ,Austin,TX,,,,,,,,
123996,707499,601,E 6Th St ,Austin,TX,,,,,,,,
61535,766493,901,E 6Th St ,Austin,TX,,,,,,,,
38050,822383,1106,E 6Th St ,Austin,TX,,,,,,,,
46425,800048,1111,E 6Th St ,Austin,TX,,,,,,,,
55402,731285,1621,E 6Th St ,Austin,TX,,,,,,,,
82869,778505,1645,E 6Th St ,Austin,TX,,,,,,,,
92017,847864,1707,E 6Th St ,Austin,TX,,,,,,,,
76513,834446,1813,E 6Th St ,Austin,TX,,,,,,,,
4548,851950,2011,E 6Th St ,Austin,TX,,,,,,,,
64134,722419,2124,E 6Th St ,Austin,TX,,,,,,,,
24128,682138,2400,E 6Th St ,Austin,TX,,,,,,,,
137726,753131,212,E 6Th St ,Austin,TX,,,,,,,,
100985,754436,323,E 6Th St ,Austin,TX,,,,,,,,
68514,722793,601,E 6Th St ,Austin,TX,,,,,,,,
35682,815371,1111,E 6Th St ,Austin,TX,,,,,,,,
3310,711123,1201,E 6Th St ,Austin,TX,,,,,,,,
109077,746695,1313,E 6Th St ,Austin,TX,,,,,,,,
45816,738543,1500,E 6Th St ,Austin,TX,,,,,,,,
23252,751023,1511,E 6Th St ,Austin,TX,,,,,,,,
56097,703345,1704,E 6Th St ,Austin,TX,,,,,,,,
124999,779072,1707,E 6Th St ,Austin,TX,,,,,,,,
26948,813147,1709,E 6Th St ,Austin,TX,,,,,,,,
125585,706049,1801,E 6Th St ,Austin,TX,,,,,,,,
3934,729208,1816,E 6Th St ,Austin,TX,,,,,,,,
77173,800152,2010,E 6Th St ,Austin,TX,,,,,,,,
129401,769808,2011,E 6Th St ,Austin,TX,,,,,,,,
79233,729207,2201,E 6Th St ,Austin,TX,,,,,,,,
117429,817769,2235,E 6Th St ,Austin,TX,,,,,,,,
59851,731595,2401,E 6Th St ,Austin,TX,,,,,,,,
80414,657651,2401,E 6Th St ,Austin,TX,,,,,,,,
27484,706815,2504,E 6Th St ,Austin,TX,,,,,,,,
60183,755417,2511,E 6Th St ,Austin,TX,,,,,,,,
75238,803281,320,E 6Th St ,Austin,TX,,,,,,,,
65961,678776,404,E 6Th  ,Austin,TX,,,,,,,,
16139,729580,514,E 6Th  ,Austin,TX,,,,,,,,
112249,706207,600,E 6Th  ,Austin,TX,,,,,,,,
141850,727599,1802,E 6Th  ,Austin,TX,,,,,,,,
39225,751543,2011,E 6Th  ,Austin,TX,,,,,,,,
114194,740336,1645,E 6H  ,Austin,TX,,,,,,,,
90766,798111,401,E 5Th St ,Austin,TX,,,,,,,,
103296,701702,710,E 5Th St ,Austin,TX,,,,,,,,
96243,716648,901,E 5Th St ,Austin,TX,,,,,,,,
71918,650531,905,E 5Th St ,Austin,TX,,,,,,,,
116788,850272,1000,E 5Th St ,Austin,TX,,,,,,,,
13827,623092,1109,E 5Th St ,Austin,TX,,,,,,,,
6561,814178,2021,E 5Th St ,Austin,TX,,,,,,,,
8805,823832,2501,E 5Th St ,Austin,TX,,,,,,,,
35640,721094,2511,E 5Th St ,Austin,TX,,,,,,,,
140693,793277,2817,E 5Th St ,Austin,TX,,,,,,,,
93399,750323,3304,E 5Th St ,Austin,TX,,,,,,,,
67605,702596,3410,E 5Th St ,Austin,TX,,,,,,,,
5888,775581,3412,E 5Th St ,Austin,TX,,,,,,,,
6757,840356,4710,E 5Th St ,Austin,TX,,,,,,,,
91563,718703,310,E 5Th St ,Austin,TX,,,,,,,,
14426,776952,410,E 5Th St ,Austin,TX,,,,,,,,
59139,616559,504,E 5Th St ,Austin,TX,,,,,,,,
107854,566795,600,E 5Th St ,Austin,TX,,,,,,,,
42542,704382,800,E 5Th St ,Austin,TX,,,,,,,,
24584,668726,906,E 5Th St ,Austin,TX,,,,,,,,
53071,819061,1109,E 5Th St ,Austin,TX,,,,,,,,
25464,839545,1601,E 5Th St ,Austin,TX,,,,,,,,
133951,725499,1704,E 5Th St ,Austin,TX,,,,,,,,
30233,675394,2600,E 5Th St ,Austin,TX,,,,,,,,
18259,693005,2801,E 5Th St ,Austin,TX,,,,,,,,
52897,699920,2811,E 5Th St ,Austin,TX,,,,,,,,
96292,726944,2817,E 5Th St ,Austin,TX,,,,,,,,
57940,752785,3226,E 5Th St ,Austin,TX,,,,,,,,
972,676459,3227,E 5Th St ,Austin,TX,,,,,,,,
81195,852038,3403,E 5Th St ,Austin,TX,,,,,,,,
94480,667813,3412,E 5Th St ,Austin,TX,,,,,,,,
100984,735449,4709,E 5Th St ,Austin,TX,,,,,,,,
93174,800204,4710,E 5Th St ,Austin,TX,,,,,,,,
61542,856680,4715,E 5Th St ,Austin,TX,,,,,,,,
7177,699298,5001,E 5Th St ,Austin,TX,,,,,,,,
54448,791535,310,E 5Th  ,Austin,TX,,,,,,,,
114634,853856,401,E 5Th  ,Austin,TX,,,,,,,,
41072,849622,1000,E 5Th  ,Austin,TX,,,,,,,,
1334,739461,1704,E 5Th  ,Austin,TX,,,,,,,,
135734,842082,2709,E 5Th  ,Austin,TX,,,,,,,,
23474,569886,3227,E 5Th  ,Austin,TX,,,,,,,,
53836,805350,929,E 56Th St ,Austin,TX,,,,,,,,
130771,728546,199,E 56Th St ,Austin,TX,,,,,,,,
44752,734312,904,E 56Th St ,Austin,TX,,,,,,,,
21768,529766,910,E 55Th 44563 St,Austin,TX,,,,,,,,
51192,666219,101,E 54Th St ,Austin,TX,,,,,,,,
122062,787423,924,E 54Th St ,Austin,TX,,,,,,,,
2040,704064,936,E 54Th St ,Austin,TX,,,,,,,,
