index_id_intake,animal_id_intake,datetime_intake,monthyear_intake,found_location,intake_type,intake_condition,animal_type_intake,sex_upon_intake,age_upon_intake,breed_intake,color_intake,age_upon_intake(days),age_upon_intake(years),age_range_intake,intake_month,intake_year,intake_weekday,intake_hour,intake_frequency,order_of_intake,breed_intake_subtype,main_breed_intake,breed_contains_pitbull,sex_upon_intake_subtype,time_in_shelter,days_in_shelter,zipcode_intake,longitude_intake,latitude_intake
86991,A863575,2022-08-12 15:37:00,August 2022,701 Woodward Street in Austin (TX),Stray,Normal,Cat,Intact Female,2 months,Domestic Shorthair,Black/White,62,0.17,"(-0.001, 2.5]",8,2022,Friday,15,1,1,Purebred,Domestic Shorthair,N,Female,39 days 04:03:25.734475,39,,,
123880,A863473,2022-08-10 18:37:00,August 2022,508 Howard Lane in Travis (TX),Stray,Sick,Cat,Intact Male,2 years,Domestic Shorthair,Orange Tabby,730,2,"(-0.001, 2.5]",8,2022,Wednesday,18,1,1,Purebred,Domestic Shorthair,N,Male,41 days 01:03:25.734475,41,,,
12632,A863576,2022-08-12 15:37:00,August 2022,701 Woodward Street in Austin (TX),Stray,Normal,Cat,Intact Male,2 months,Domestic Shorthair,Blue Tabby,62,0.17,"(-0.001, 2.5]",8,2022,Friday,15,1,1,Purebred,Domestic Shorthair,N,Male,39 days 04:03:25.734475,39,,,
98593,A863607,2022-08-13 12:18:00,August 2022,I 35 And 290 in Austin (TX),Stray,Normal,Dog,Intact Female,7 months,Australian Cattle Dog,White/Orange,217,0.59,"(-0.001, 2.5]",8,2022,Saturday,12,1,1,Purebred,Australian Cattle Dog,N,Female,38 days 07:22:25.734475,38,,,
143622,A863711,2022-08-15 13:11:00,August 2022,5702 China Berry Rd in Austin (TX),Stray,Normal,Cat,Intact Male,1 year,Domestic Shorthair,Cream Tabby/White,365,1,"(-0.001, 2.5]",8,2022,Monday,13,1,1,Purebred,Domestic Shorthair,N,Male,36 days 06:29:25.734475,36,,,
53980,A863617,2022-08-13 13:34:00,August 2022,708 West Monroe in Austin (TX),Stray,Normal,Cat,Intact Male,2 months,Domestic Shorthair,Blue Tabby,62,0.17,"(-0.001, 2.5]",8,2022,Saturday,13,1,1,Purebred,Domestic Shorthair,N,Male,38 days 06:06:25.734475,38,,,
130682,A863581,2022-08-12 16:56:00,August 2022,400 Grove Boulevard in Austin (TX),Stray,Normal,Dog,Intact Female,2 months,Pointer,Red Merle/White,62,0.17,"(-0.001, 2.5]",8,2022,Friday,16,1,1,Purebred,Pointer,N,Female,39 days 02:44:25.734475,39,,,
143480,A863800,2022-08-16 13:51:00,August 2022,Austin (TX),Stray,Normal,Cat,Intact Male,1 month,Domestic Shorthair,Orange Tabby,31,0.08,"(-0.001, 2.5]",8,2022,Tuesday,13,1,1,Purebred,Domestic Shorthair,N,Male,35 days 05:49:25.734475,35,,,
11557,A863743,2022-08-15 17:59:00,August 2022,6700 Blarwood in Austin (TX),Owner Surrender,Normal,Dog,Spayed Female,7 months,Australian Cattle Dog/American Foxhound,Tricolor/White,217,0.59,"(-0.001, 2.5]",8,2022,Monday,17,1,1,Purebred,Australian Cattle Dog,N,Female,36 days 01:41:25.734475,36,78745,-97.81350853099997,30.20796789900004
17956,A863744,2022-08-15 18:46:00,August 2022,East Cesar Chavez And Chicon St in Austin (TX),Stray,Normal,Dog,Intact Female,2 years,Pit Bull,White/Brown Brindle,730,2,"(-0.001, 2.5]",8,2022,Monday,18,1,1,Purebred,Pit Bull,Y,Female,36 days 00:54:25.734475,36,,,
89453,A863627,2022-08-13 16:20:00,August 2022,1625 Parmer Lane in Austin (TX),Stray,Normal,Other,Intact Female,1 year,Guinea Pig,Tricolor,365,1,"(-0.001, 2.5]",8,2022,Saturday,16,1,1,Purebred,Guinea Pig,N,Female,38 days 03:20:25.734475,38,78753,-97.65028300399996,30.387832063000076
23906,A863668,2022-08-15 07:04:00,August 2022,2204 Woodland Avenue in Austin (TX),Stray,Injured,Cat,Intact Male,6 months,Domestic Shorthair,Brown Tabby/Black,186,0.51,"(-0.001, 2.5]",8,2022,Monday,7,1,1,Purebred,Domestic Shorthair,N,Male,36 days 12:36:25.734475,36,78741,-97.72835712499995,30.235901883000054
28281,A863679,2022-08-15 11:04:00,August 2022,E12Th  And Chicon in Travis (TX),Stray,Normal,Dog,Spayed Female,2 years,Australian Cattle Dog,Black/White,730,2,"(-0.001, 2.5]",8,2022,Monday,11,1,1,Purebred,Australian Cattle Dog,N,Female,36 days 08:36:25.734475,36,,,
125056,A863745,2022-08-15 19:11:00,August 2022,13291 Pond Springs in Austin (TX),Stray,Normal,Dog,Intact Female,4 months,Labrador Retriever Mix,White/Tan,124,0.34,"(-0.001, 2.5]",8,2022,Monday,19,1,1,Mix,Labrador Retriever,N,Female,36 days 00:29:25.734475,36,78729,-97.78167358399998,30.44771711900006
143483,A863802,2022-08-16 13:51:00,August 2022,Austin (TX),Stray,Normal,Cat,Intact Female,1 month,Domestic Shorthair,Brown Tabby,31,0.08,"(-0.001, 2.5]",8,2022,Tuesday,13,1,1,Purebred,Domestic Shorthair,N,Female,35 days 05:49:25.734475,35,,,
107549,A863681,2022-08-15 11:08:00,August 2022,Austin (TX),Owner Surrender,Normal,Dog,Intact Male,1 year,Great Pyrenees,White,365,1,"(-0.001, 2.5]",8,2022,Monday,11,1,1,Purebred,Great Pyrenees,N,Male,36 days 08:32:25.734475,36,,,
143484,A863803,2022-08-16 13:51:00,August 2022,Austin (TX),Stray,Normal,Cat,Intact Female,1 month,Domestic Shorthair,Tortie,31,0.08,"(-0.001, 2.5]",8,2022,Tuesday,13,1,1,Purebred,Domestic Shorthair,N,Female,35 days 05:49:25.734475,35,,,
125856,A863689,2022-08-15 11:53:00,August 2022,North Hills Dr in Austin (TX),Stray,Normal,Cat,Intact Male,2 years,Domestic Shorthair,Black,730,2,"(-0.001, 2.5]",8,2022,Monday,11,1,1,Purebred,Domestic Shorthair,N,Male,36 days 07:47:25.734475,36,,,
143403,A863750,2022-08-16 07:38:00,August 2022,13201 Rr 620 N in Austin (TX),Stray,Injured,Dog,Intact Female,5 months,Labrador Retriever Mix,White,155,0.42,"(-0.001, 2.5]",8,2022,Tuesday,7,1,1,Mix,Labrador Retriever,N,Female,35 days 12:02:25.734475,35,78717,-97.78339535999999,30.472236812000062
143486,A863804,2022-08-16 13:51:00,August 2022,Austin (TX),Stray,Normal,Cat,Intact Female,1 month,Domestic Medium Hair,Lynx Point,31,0.08,"(-0.001, 2.5]",8,2022,Tuesday,13,1,1,Purebred,Domestic Medium Hair,N,Female,35 days 05:49:25.734475,35,,,
143456,A863766,2022-08-16 10:40:00,August 2022,7201 Levander Loop in Austin (TX),Abandoned,Normal,Cat,Spayed Female,2 years,Domestic Shorthair,Brown Tabby/White,730,2,"(-0.001, 2.5]",8,2022,Tuesday,10,1,1,Purebred,Domestic Shorthair,N,Female,35 days 09:00:25.734475,35,,,
70185,A863771,2022-08-16 11:12:00,August 2022,Austin (TX),Owner Surrender,Normal,Dog,Intact Male,1 year,Pit Bull,Black/White,365,1,"(-0.001, 2.5]",8,2022,Tuesday,11,1,1,Purebred,Pit Bull,Y,Male,35 days 08:28:25.734475,35,,,
143602,A863772,2022-08-16 11:10:00,August 2022,7212 Meador Ave in Austin (TX),Stray,Normal,Cat,Intact Male,1 month,Domestic Shorthair,Blue Tabby,31,0.08,"(-0.001, 2.5]",8,2022,Tuesday,11,1,1,Purebred,Domestic Shorthair,N,Male,35 days 08:30:25.734475,35,78752,-97.69605176999994,30.329303139000046
116144,A863852,2022-08-17 08:42:00,August 2022,Brackenridge And Annie Street in Austin (TX),Stray,Normal,Dog,Neutered Male,2 years,Pit Bull,Brown Brindle/White,730,2,"(-0.001, 2.5]",8,2022,Wednesday,8,1,1,Purebred,Pit Bull,Y,Male,34 days 10:58:25.734475,34,,,
143481,A863805,2022-08-16 13:51:00,August 2022,Austin (TX),Stray,Normal,Cat,Intact Female,1 month,Domestic Shorthair,Lynx Point,31,0.08,"(-0.001, 2.5]",8,2022,Tuesday,13,1,1,Purebred,Domestic Shorthair,N,Female,35 days 05:49:25.734475,35,,,
102033,A863854,2022-08-17 09:46:00,August 2022,4809 Spring Meadow Cove in Austin (TX),Stray,Normal,Dog,Intact Male,2 years,Border Terrier Mix,Tricolor/White,730,2,"(-0.001, 2.5]",8,2022,Wednesday,9,1,1,Mix,Border Terrier,N,Male,34 days 09:54:25.734475,34,78744,-97.73236865899997,30.195953901000053
143607,A863773,2022-08-16 11:10:00,August 2022,7212 Meador Ave in Austin (TX),Stray,Normal,Cat,Intact Female,1 month,Domestic Shorthair,Blue Tabby/White,31,0.08,"(-0.001, 2.5]",8,2022,Tuesday,11,1,1,Purebred,Domestic Shorthair,N,Female,35 days 08:30:25.734475,35,,,
102095,A863808,2022-08-16 14:34:00,August 2022,Austin (TX),Stray,Normal,Dog,Intact Male,5 months,Black Mouth Cur Mix,Tan,155,0.42,"(-0.001, 2.5]",8,2022,Tuesday,14,1,1,Mix,Black Mouth Cur,N,Male,35 days 05:06:25.734475,35,,,
143606,A863774,2022-08-16 11:10:00,August 2022,7212 Meador Ave in Austin (TX),Stray,Normal,Cat,Intact Male,1 month,Domestic Shorthair,Blue Tabby/White,31,0.08,"(-0.001, 2.5]",8,2022,Tuesday,11,1,1,Purebred,Domestic Shorthair,N,Male,35 days 08:30:25.734475,35,,,
44469,A863864,2022-08-17 10:50:00,August 2022,7227 E 290 Svrd Apt 9101 in Austin (TX),Public Assist,Normal,Cat,Neutered Male,10 years,Domestic Shorthair,Brown Tabby,3650,10,"(7.5, 10.0]",8,2022,Wednesday,10,1,1,Purebred,Domestic Shorthair,N,Male,34 days 08:50:25.734475,34,,,
29842,A863865,2022-08-17 10:50:00,August 2022,7227 E 290 Svrd Apt 9101 in Austin (TX),Public Assist,Normal,Cat,Spayed Female,9 years,Domestic Shorthair,Calico,3285,9,"(7.5, 10.0]",8,2022,Wednesday,10,1,1,Purebred,Domestic Shorthair,N,Female,34 days 08:50:25.734475,34,,,
83831,A863815,2022-08-16 16:13:00,August 2022,8303 Burnet Rd in Austin (TX),Stray,Normal,Cat,Spayed Female,9 months,Domestic Shorthair,Black,279,0.76,"(-0.001, 2.5]",8,2022,Tuesday,16,1,1,Purebred,Domestic Shorthair,N,Female,35 days 03:27:25.734475,35,78757,-97.72894306599994,30.363294629000052
112305,A863866,2022-08-17 10:50:00,August 2022,7227 E 290 Svrd Apt 9101 in Austin (TX),Public Assist,Normal,Cat,Spayed Female,10 years,Domestic Shorthair,Torbie,3650,10,"(7.5, 10.0]",8,2022,Wednesday,10,1,1,Purebred,Domestic Shorthair,N,Female,34 days 08:50:25.734475,34,,,
143571,A863783,2022-08-29 15:33:00,August 2022,Austin (TX),Owner Surrender,Normal,Cat,Spayed Female,4 months,Domestic Shorthair,Torbie,124,0.34,"(-0.001, 2.5]",8,2022,Monday,15,2,2,Purebred,Domestic Shorthair,N,Female,22 days 04:07:25.734475,22,,,
30238,A863785,2022-08-16 11:50:00,August 2022,South Glenn And Autumn Bay Drive in Austin (TX),Stray,Normal,Other,Intact Male,5 months,English Spot Mix,White/Black,155,0.42,"(-0.001, 2.5]",8,2022,Tuesday,11,1,1,Mix,English Spot,N,Male,35 days 07:50:25.734475,35,,,
113441,A863823,2022-08-16 17:17:00,August 2022,Austin (TX),Owner Surrender,Normal,Dog,Neutered Male,3 years,Pit Bull,Brown Tiger,1095,3,"(2.5, 5.0]",8,2022,Tuesday,17,1,1,Purebred,Pit Bull,Y,Male,35 days 02:23:25.734475,35,,,
72732,A863787,2022-08-16 12:06:00,August 2022,Austin (TX),Owner Surrender,Normal,Cat,Intact Female,2 years,Domestic Shorthair,Blue Tabby/White,730,2,"(-0.001, 2.5]",8,2022,Tuesday,12,1,1,Purebred,Domestic Shorthair,N,Female,35 days 07:34:25.734475,35,,,
143763,A863875,2022-08-17 11:18:00,August 2022,Austin (TX),Owner Surrender,Normal,Dog,Neutered Male,2 years,German Shepherd,Black/Brown,730,2,"(-0.001, 2.5]",8,2022,Wednesday,11,1,1,Purebred,German Shepherd,N,Male,34 days 08:22:25.734475,34,,,
40676,A863826,2022-08-16 17:41:00,August 2022,4800 Shaw Lane in Austin (TX),Stray,Normal,Dog,Intact Female,1 year,Siberian Husky,Black/White,365,1,"(-0.001, 2.5]",8,2022,Tuesday,17,1,1,Purebred,Siberian Husky,N,Female,35 days 01:59:25.734475,35,78744,-97.70513535099997,30.186071536000043
115346,A863892,2022-08-17 13:19:00,August 2022,Brandt Drive in Travis (TX),Stray,Normal,Dog,Intact Male,8 months,Labrador Retriever Mix,Black/White,248,0.68,"(-0.001, 2.5]",8,2022,Wednesday,13,1,1,Mix,Labrador Retriever,N,Male,34 days 06:21:25.734475,34,,,
56832,A863792,2022-08-16 14:07:00,August 2022,1044 Norwood Park Blvd in Austin (TX),Stray,Normal,Dog,Intact Male,1 year,St. Bernard Rough Coat,Brown/White,365,1,"(-0.001, 2.5]",8,2022,Tuesday,14,1,1,Purebred,St. Bernard Rough Coat,N,Male,35 days 05:33:25.734475,35,,,
143758,A863795,2022-08-16 13:11:00,August 2022,Austin (TX),Owner Surrender,Normal,Cat,Intact Female,5 years,Domestic Shorthair,Tortie,1825,5,"(2.5, 5.0]",8,2022,Tuesday,13,1,1,Purebred,Domestic Shorthair,N,Female,35 days 06:29:25.734475,35,,,
137194,A863829,2022-08-16 17:46:00,August 2022,13700 Merseyside Dr in Travis (TX),Stray,Normal,Other,Intact Female,4 months,Rabbit Sh,White/Chocolate,124,0.34,"(-0.001, 2.5]",8,2022,Tuesday,17,1,1,Purebred,Rabbit Sh,N,Female,35 days 01:54:25.734475,35,,,
82302,A863898,2022-08-17 14:10:00,August 2022,Mc Kinney Falls Parkway in Austin (TX),Stray,Injured,Dog,Intact Male,2 years,Pit Bull,Black,730,2,"(-0.001, 2.5]",8,2022,Wednesday,14,1,1,Purebred,Pit Bull,Y,Male,34 days 05:30:25.734475,34,,,
143322,A863899,2022-08-17 13:57:00,August 2022,1308 Mckie Dr in Austin (TX),Stray,Normal,Dog,Intact Female,1 month,German Shepherd,Tan/Black,31,0.08,"(-0.001, 2.5]",8,2022,Wednesday,13,1,1,Purebred,German Shepherd,N,Female,34 days 05:43:25.734475,34,,,
143324,A863900,2022-08-17 13:57:00,August 2022,1308 Mckie Dr in Austin (TX),Stray,Normal,Dog,Intact Female,1 month,German Shepherd,Tan/Black,31,0.08,"(-0.001, 2.5]",8,2022,Wednesday,13,1,1,Purebred,German Shepherd,N,Female,34 days 05:43:25.734475,34,,,
97104,A863905,2022-08-17 14:15:00,August 2022,Austin (TX),Owner Surrender,Normal,Cat,Intact Male,1 year,Domestic Longhair,Brown Tabby,365,1,"(-0.001, 2.5]",8,2022,Wednesday,14,1,1,Purebred,Domestic Longhair,N,Male,34 days 05:25:25.734475,34,,,
54278,A863912,2022-08-17 14:15:00,August 2022,Austin (TX),Owner Surrender,Normal,Cat,Intact Female,6 months,Domestic Shorthair,Blue Tabby,186,0.51,"(-0.001, 2.5]",8,2022,Wednesday,14,1,1,Purebred,Domestic Shorthair,N,Female,34 days 05:25:25.734475,34,,,
79996,A863913,2022-08-17 14:15:00,August 2022,Austin (TX),Owner Surrender,Normal,Cat,Neutered Male,1 year,Domestic Longhair,Brown Tabby/White,365,1,"(-0.001, 2.5]",8,2022,Wednesday,14,1,1,Purebred,Domestic Longhair,N,Male,34 days 05:25:25.734475,34,,,
121257,A863914,2022-08-17 14:15:00,August 2022,Austin (TX),Owner Surrender,Normal,Cat,Intact Male,1 year,Domestic Shorthair,Orange Tabby,365,1,"(-0.001, 2.5]",8,2022,Wednesday,14,1,1,Purebred,Domestic Shorthair,N,Male,34 days 05:25:25.734475,34,,,
143491,A863830,2022-08-16 17:46:00,August 2022,13700 Merseyside Dr in Travis (TX),Stray,Normal,Other,Intact Male,4 months,Rabbit Sh,White/Chocolate,124,0.34,"(-0.001, 2.5]",8,2022,Tuesday,17,1,1,Purebred,Rabbit Sh,N,Male,35 days 01:54:25.734475,35,,,
80846,A863917,2022-08-17 14:49:00,August 2022,7302 Decker Ln in Travis (TX),Stray,Normal,Cat,Intact Female,3 weeks,Domestic Shorthair,Black,21,0.06,"(-0.001, 2.5]",8,2022,Wednesday,14,1,1,Purebred,Domestic Shorthair,N,Female,34 days 04:51:25.734475,34,,,
102527,A863906,2022-08-17 14:15:00,August 2022,Austin (TX),Owner Surrender,Normal,Cat,Intact Male,3 years,Domestic Longhair,Brown Tabby,1095,3,"(2.5, 5.0]",8,2022,Wednesday,14,1,1,Purebred,Domestic Longhair,N,Male,34 days 05:25:25.734475,34,,,
143413,A863832,2022-08-16 18:14:00,August 2022,5001 Mendoza Dr in Austin (TX),Stray,Normal,Cat,Intact Female,1 month,Domestic Medium Hair,Brown Tabby,31,0.08,"(-0.001, 2.5]",8,2022,Tuesday,18,1,1,Purebred,Domestic Medium Hair,N,Female,35 days 01:26:25.734475,35,78721,-97.68612676499998,30.273035211000035
58347,A863908,2022-08-17 14:15:00,August 2022,Austin (TX),Owner Surrender,Normal,Cat,Intact Male,1 year,Domestic Shorthair,White/Brown Tabby,365,1,"(-0.001, 2.5]",8,2022,Wednesday,14,1,1,Purebred,Domestic Shorthair,N,Male,34 days 05:25:25.734475,34,,,
143584,A863918,2022-08-29 17:42:00,August 2022,Austin (TX),Owner Surrender,Normal,Dog,Intact Female,3 years,Pit Bull,Brown/White,1095,3,"(2.5, 5.0]",8,2022,Monday,17,1,1,Purebred,Pit Bull,Y,Female,22 days 01:58:25.734475,22,,,
1364,A863847,2022-08-17 07:59:00,August 2022,5010 West Gate Blvd in Austin (TX),Owner Surrender,Injured,Dog,Intact Female,9 months,Pit Bull Mix,Tan/White,279,0.76,"(-0.001, 2.5]",8,2022,Wednesday,7,1,1,Mix,Pit Bull,Y,Female,34 days 11:41:25.734475,34,78745,-97.80332168499996,30.226498208000066
99514,A863919,2022-08-17 15:11:00,August 2022,12312 Double Tree Ln in Austin (TX),Stray,Normal,Cat,Unknown,1 year,Domestic Shorthair,Blue/White,365,1,"(-0.001, 2.5]",8,2022,Wednesday,15,1,1,Purebred,Domestic Shorthair,N,Male,34 days 04:29:25.734475,34,78750,-97.80171832299999,30.457506425000076
119416,A863924,2022-08-17 16:38:00,August 2022,Swearingen in Austin (TX),Stray,Normal,Dog,Intact Female,6 months,Labrador Retriever Mix,Black,186,0.51,"(-0.001, 2.5]",8,2022,Wednesday,16,1,1,Mix,Labrador Retriever,N,Female,34 days 03:02:25.734475,34,,,
143670,A863909,2022-08-17 14:15:00,August 2022,Austin (TX),Owner Surrender,Normal,Cat,Intact Female,2 years,Domestic Medium Hair,Blue Tabby,730,2,"(-0.001, 2.5]",8,2022,Wednesday,14,1,1,Purebred,Domestic Medium Hair,N,Female,34 days 05:25:25.734475,34,,,
65298,A863910,2022-08-17 14:15:00,August 2022,Austin (TX),Owner Surrender,Normal,Cat,Intact Male,1 year,Domestic Shorthair,Orange Tabby,365,1,"(-0.001, 2.5]",8,2022,Wednesday,14,1,1,Purebred,Domestic Shorthair,N,Male,34 days 05:25:25.734475,34,,,
1443,A863911,2022-08-17 14:15:00,August 2022,Austin (TX),Owner Surrender,Normal,Cat,Intact Female,1 year,Domestic Shorthair,Torbie,365,1,"(-0.001, 2.5]",8,2022,Wednesday,14,1,1,Purebred,Domestic Shorthair,N,Female,34 days 05:25:25.734475,34,,,
143386,A864037,2022-08-19 15:55:00,August 2022,Austin (TX),Abandoned,Normal,Cat,Intact Male,2 years,Domestic Shorthair,Blue Tabby,730,2,"(-0.001, 2.5]",8,2022,Friday,15,1,1,Purebred,Domestic Shorthair,N,Male,32 days 03:45:25.734475,32,,,
119200,A863971,2022-08-18 12:43:00,August 2022,Travis (TX),Abandoned,Normal,Dog,Intact Female,3 years,Doberman Pinsch Mix,Black/Brown,1095,3,"(2.5, 5.0]",8,2022,Thursday,12,1,1,Mix,Doberman Pinsch,N,Female,33 days 06:57:25.734475,33,,,
59864,A863925,2022-08-17 17:08:00,August 2022,13012 Moore Road in Austin (TX),Public Assist,Normal,Cat,Intact Female,4 months,Domestic Shorthair,Calico,124,0.34,"(-0.001, 2.5]",8,2022,Wednesday,17,1,1,Purebred,Domestic Shorthair,N,Female,34 days 02:32:25.734475,34,78719,-97.65130628299994,30.11403967800004
49188,A864039,2022-08-19 15:11:00,August 2022,Austin (TX),Owner Surrender,Normal,Cat,Neutered Male,2 years,Domestic Shorthair,Cream Tabby,730,2,"(-0.001, 2.5]",8,2022,Friday,15,1,1,Purebred,Domestic Shorthair,N,Male,32 days 04:29:25.734475,32,,,
143689,A863926,2022-08-17 16:57:00,August 2022,909 E Koenig Ln in Austin (TX),Stray,Injured,Dog,Intact Female,1 year,Pit Bull,White/Brown,365,1,"(-0.001, 2.5]",8,2022,Wednesday,16,1,1,Purebred,Pit Bull,Y,Female,34 days 02:43:25.734475,34,,,
143814,A863973,2022-09-01 18:27:00,September 2022,Travis (TX),Owner Surrender,Normal,Dog,Neutered Male,2 years,Pit Bull,Blue/White,730,2,"(-0.001, 2.5]",9,2022,Thursday,18,2,2,Purebred,Pit Bull,Y,Male,19 days 01:13:25.734475,19,,,
51334,A864042,2022-08-19 16:04:00,August 2022,8814 Schick in Austin (TX),Stray,Normal,Dog,Intact Male,11 months,Pit Bull,Brown Brindle,341,0.93,"(-0.001, 2.5]",8,2022,Friday,16,1,1,Purebred,Pit Bull,Y,Male,32 days 03:36:25.734475,32,,,
143401,A863974,2022-08-18 14:10:00,August 2022,1020 Brid Creek Drive in Austin (TX),Stray,Normal,Dog,Neutered Male,7 years,Catahoula Mix,Blue Merle/White,2555,7,"(5.0, 7.5]",8,2022,Thursday,14,1,1,Mix,Catahoula,N,Male,33 days 05:30:25.734475,33,,,
143476,A863976,2022-08-18 15:03:00,August 2022,Mopac Service Road And Duval Road in Austin (TX),Stray,Normal,Dog,Intact Female,2 years,Pointer Mix,Black/White,730,2,"(-0.001, 2.5]",8,2022,Thursday,15,1,1,Mix,Pointer,N,Female,33 days 04:37:25.734475,33,,,
131311,A863977,2022-08-18 15:13:00,August 2022,5203 Cueva Dr in Bee Cave (TX),Stray,Normal,Cat,Intact Female,1 month,Domestic Shorthair,Brown Tabby,31,0.08,"(-0.001, 2.5]",8,2022,Thursday,15,1,1,Purebred,Domestic Shorthair,N,Female,33 days 04:27:25.734475,33,,,
95468,A863928,2022-08-17 17:43:00,August 2022,5201 Ross Rd in Travis (TX),Stray,Normal,Cat,Intact Male,4 weeks,Domestic Shorthair,Brown Tabby,28,0.08,"(-0.001, 2.5]",8,2022,Wednesday,17,1,1,Purebred,Domestic Shorthair,N,Male,34 days 01:57:25.734475,34,,,
131275,A863931,2022-08-17 18:08:00,August 2022,504 Denson Dr in Austin (TX),Stray,Normal,Cat,Intact Female,1 month,Domestic Shorthair,Calico,31,0.08,"(-0.001, 2.5]",8,2022,Wednesday,18,1,1,Purebred,Domestic Shorthair,N,Female,34 days 01:32:25.734475,34,78752,-97.71983707299995,30.328593297000054
143684,A864043,2022-08-19 16:04:00,August 2022,8814 Schick in Austin (TX),Stray,Normal,Dog,Intact Female,1 year,Pit Bull,White/Tan,365,1,"(-0.001, 2.5]",8,2022,Friday,16,1,1,Purebred,Pit Bull,Y,Female,32 days 03:36:25.734475,32,,,
59325,A863946,2022-08-18 08:31:00,August 2022,7227 Northeast Drive in Austin (TX),Abandoned,Normal,Dog,Intact Male,2 years,Anatol Shepherd Mix,White/Tan,730,2,"(-0.001, 2.5]",8,2022,Thursday,8,1,1,Mix,Anatol Shepherd,N,Male,33 days 11:09:25.734475,33,,,
129131,A863978,2022-08-18 15:13:00,August 2022,5203 Cueva Dr in Bee Cave (TX),Stray,Normal,Cat,Intact Male,1 month,Domestic Shorthair,Black Smoke,31,0.08,"(-0.001, 2.5]",8,2022,Thursday,15,1,1,Purebred,Domestic Shorthair,N,Male,33 days 04:27:25.734475,33,,,
143516,A864048,2022-08-19 16:24:00,August 2022,2802 E 14Th St in Austin (TX),Stray,Normal,Dog,Intact Male,4 weeks,Labrador Retriever Mix,Black,28,0.08,"(-0.001, 2.5]",8,2022,Friday,16,1,1,Mix,Labrador Retriever,N,Male,32 days 03:16:25.734475,32,78702,-97.71153551299994,30.277099847000045
31456,A864007,2022-08-19 11:04:00,August 2022,Austin (TX),Owner Surrender,Normal,Dog,Intact Male,1 year,Plott Hound,Brown Brindle,365,1,"(-0.001, 2.5]",8,2022,Friday,11,1,1,Purebred,Plott Hound,N,Male,32 days 08:36:25.734475,32,,,
143780,A863959,2022-08-18 11:23:00,August 2022,12201 Tower Rd in Travis (TX),Stray,Normal,Dog,Intact Male,9 months,Belgian Malinois Mix,Brown/Black,279,0.76,"(-0.001, 2.5]",8,2022,Thursday,11,1,1,Mix,Belgian Malinois,N,Male,33 days 08:17:25.734475,33,,,
143833,A864011,2022-08-19 12:15:00,August 2022,14000 Renaissance Ct in Travis (TX),Stray,Normal,Dog,Intact Female,2 years,Labrador Retriever Mix,Black/White,730,2,"(-0.001, 2.5]",8,2022,Friday,12,1,1,Mix,Labrador Retriever,N,Female,32 days 07:25:25.734475,32,,,
99435,A864052,2022-08-19 17:25:00,August 2022,9300 S Ih 35 in Austin (TX),Public Assist,Normal,Cat,Intact Female,2 years,Domestic Shorthair Mix,Brown Tabby,730,2,"(-0.001, 2.5]",8,2022,Friday,17,1,1,Mix,Domestic Shorthair,N,Female,32 days 02:15:25.734475,32,,,
76920,A864015,2022-08-19 11:47:00,August 2022,7221 Black Panda in Travis (TX),Stray,Normal,Cat,Intact Male,4 months,Domestic Shorthair,Black,124,0.34,"(-0.001, 2.5]",8,2022,Friday,11,1,1,Purebred,Domestic Shorthair,N,Male,32 days 07:53:25.734475,32,,,
135693,A863967,2022-08-18 12:13:00,August 2022,4804 Running Deer Dr in Austin (TX),Stray,Normal,Dog,Intact Female,3 years,Labrador Retriever,White/Tan,1095,3,"(2.5, 5.0]",8,2022,Thursday,12,1,1,Purebred,Labrador Retriever,N,Female,33 days 07:27:25.734475,33,78759,-97.73668070699995,30.41405117800008
143357,A863969,2022-08-18 12:22:00,August 2022,10804 Mc Angus Rd in Travis (TX),Stray,Normal,Dog,Neutered Male,2 years,Boxer,Brown Brindle,730,2,"(-0.001, 2.5]",8,2022,Thursday,12,1,1,Purebred,Boxer,N,Male,33 days 07:18:25.734475,33,,,
