index_id_intake,animal_id_intake,breed_category,breed_consolidated,breed_group,breed_contains_pitbull,color_consolidated,intake_type,intake_condition,sex_upon_intake_subtype,age_intake(days),age_intake(years),age_range_intake,intake_date,intake_month,intake_day1,intake_year,intake_numeric_weekday,intake_hour,outcome_date,outcome_month,outcome_day,outcome_year,outcome_weekday,age_outcome(days),age_upon_outcome(years),age_range_outcome,days_in_shelter,outcome,zipcode,population,population_density,land_area_in_sqmi,housing_units,median_household_income,Male_Population,Female_Population,Less_than_high_school,High_School_Graduate,Associates_degree,Bachelors_degree,Masters_degree,Professional_school_degree,Doctorate_degree,Race_white,Race_black_African_American,Race_American_Indian_Alaskan_native,Race_Asian,Race_Native_Hawaiian_Pacific_Islander,Race-Other,Race_Two_or_more
123496,A797627,Purebred,terrier,terrier,N,Brown/Other,Stray,Normal,Female,93,0.25,"(-0.001, 2.5]",6/15/2019,6,15,2019,5,16,6/19/2019,6,19,2019,Wednesday,96,0.26,"(-0.001, 2.5]",4,Success,78744,42820,2001,21.4,13720,41721,21661,21159,8767,11387,1233,2478,664,201,35,22153,3663,802,401,50,14040,1711
138038,A797650,Purebred,toy,toy,N,White/Other,Stray,Normal,Male,730,2,"(-0.001, 2.5]",6/16/2019,6,16,2019,6,11,6/20/2019,6,20,2019,Thursday,734,2.01,"(-0.001, 2.5]",3,Success,78744,42820,2001,21.4,13720,41721,21661,21159,8767,11387,1233,2478,664,201,35,22153,3663,802,401,50,14040,1711
57848,A797796,Purebred,terrier,terrier,N,White/Other,Stray,Normal,Male,365,1,"(-0.001, 2.5]",6/17/2019,6,17,2019,0,18,6/23/2019,6,23,2019,Sunday,371,1.02,"(-0.001, 2.5]",5,Success,78741,44935,5915,7.6,20500,30871,23969,20966,8387,10832,1107,3866,1351,225,237,24139,4743,550,1831,39,11893,1740
19534,A797803,Purebred,retriever,sporting,N,White/Black or Brown,Stray,Sick,Female,28,0.08,"(-0.001, 2.5]",6/17/2019,6,17,2019,0,21,7/13/2019,7,13,2019,Saturday,57,0.16,"(-0.001, 2.5]",25,Success,78724,21696,889,24.4,6138,38479,11181,10515,4341,5270,683,915,245,18,71,8339,6167,239,100,6,6165,680
96322,A797804,Purebred,Malinois/German Shepherd,working-herding,N,Brown/Other,Stray,Normal,Male,279,0.76,"(-0.001, 2.5]",6/18/2019,6,18,2019,1,8,6/26/2019,6,26,2019,Wednesday,312,0.85,"(-0.001, 2.5]",8,Success,78745,55614,4166,13.35,25749,50672,27813,27801,5393,18935,2426,10258,3204,587,359,40450,2596,601,1133,32,8730,2072
50491,A797805,Purebred,Malinois/German Shepherd,working-herding,N,Brown/Other,Stray,Normal,Female,124,0.34,"(-0.001, 2.5]",6/18/2019,6,18,2019,1,9,6/23/2019,6,23,2019,Sunday,140,0.38,"(-0.001, 2.5]",5,Success,78734,17655,881,20.04,8345,87300,8943,8712,761,4984,591,4408,1497,301,242,15787,148,73,291,11,988,357
119325,A797812,Purebred,Malinois/German Shepherd,working-herding,N,Black/Other,Stray,Normal,Male,248,0.68,"(-0.001, 2.5]",6/18/2019,6,18,2019,1,10,6/22/2019,6,22,2019,Saturday,277,0.76,"(-0.001, 2.5]",4,Success,78754,15036,1135,13.25,6492,54896,7464,7572,924,5038,698,2516,902,97,127,7504,3068,113,1808,19,1887,637
81916,A797915,Purebred,chihuahua ,toy,N,Tan/Tan Mix,Stray,Normal,Female,730,2,"(-0.001, 2.5]",6/19/2019,6,19,2019,2,13,7/1/2019,7,1,2019,Monday,742,2.03,"(-0.001, 2.5]",12,Success,78747,14808,623,23.78,5491,61599,7345,7463,1556,5071,584,2354,406,133,118,9664,1052,183,351,12,2998,548
26918,A798015,Purebred,pit bull,terrier,Y,White/Other,Stray,Normal,Male,365,1,"(-0.001, 2.5]",6/20/2019,6,20,2019,3,12,7/14/2019,7,14,2019,Sunday,389,1.07,"(-0.001, 2.5]",24,Success,78704,42117,4838,8.7,23575,50930,21261,20856,2025,9089,1546,11110,3834,1584,759,33444,1559,366,786,15,4472,1475
23824,A798091,Purebred,hound,hound,N,Black/White,Stray,Normal,Female,62,0.17,"(-0.001, 2.5]",6/21/2019,6,21,2019,4,13,6/25/2019,6,25,2019,Tuesday,80,0.22,"(-0.001, 2.5]",4,Success,78753,49301,4495,10.97,19630,38884,25647,23654,9456,14429,1645,4746,1238,167,186,26031,6141,632,3373,24,11166,1934
107282,A798098,Purebred,pit bull,terrier,Y,Brindle,Stray,Normal,Female,31,0.08,"(-0.001, 2.5]",6/21/2019,6,21,2019,4,14,7/4/2019,7,4,2019,Thursday,74,0.2,"(-0.001, 2.5]",13,Success,78724,21696,889,24.4,6138,38479,11181,10515,4341,5270,683,915,245,18,71,8339,6167,239,100,6,6165,680
55629,A798127,Purebred,pit bull,terrier,Y,Tan/White,Stray,Normal,Male,365,1,"(-0.001, 2.5]",6/21/2019,6,21,2019,4,20,7/4/2019,7,4,2019,Thursday,378,1.04,"(-0.001, 2.5]",12,Success,78702,21334,4268,5,9032,36197,10887,10447,4304,5391,323,3205,1002,178,174,11323,3715,334,228,5,4985,744
15155,A798185,Purebred,herding,working-herding,N,Red/Other,Stray,Normal,Male,365,1,"(-0.001, 2.5]",6/22/2019,6,22,2019,5,14,7/3/2019,7,3,2019,Wednesday,376,1.03,"(-0.001, 2.5]",11,Success,78721,11425,3077,3.71,4153,33798,5572,5853,2512,3484,249,783,187,38,19,4303,3976,176,79,4,2545,342
81228,A798190,Purebred,chihuahua ,toy,N,Red/Other,Stray,Normal,Female,365,1,"(-0.001, 2.5]",6/22/2019,6,22,2019,5,15,6/28/2019,6,28,2019,Friday,371,1.02,"(-0.001, 2.5]",5,Success,78725,6083,346,17.57,1978,52381,2988,3095,1890,2481,120,597,127,0,15,2924,1838,96,55,13,970,187
129897,A798195,Purebred,chihuahua ,toy,N,White/Other,Stray,Normal,Female,730,2,"(-0.001, 2.5]",6/22/2019,6,22,2019,5,16,6/28/2019,6,28,2019,Friday,736,2.02,"(-0.001, 2.5]",5,Success,78758,44072,4747,9.28,19577,43537,23014,21058,6267,12480,1690,6744,2167,169,200,25073,4810,467,2911,29,9196,1586
139732,A798239,Purebred,Malinois/German Shepherd,working-herding,N,Tan/Tan Mix,Stray,Normal,Female,1460,4,"(2.5, 5.0]",10/19/2020,10,19,2020,0,16,10/23/2020,10,23,2020,Friday,1583,4.34,"(2.5, 5.0]",4,Success,78728,20299,2503,8.11,10240,48612,10015,10284,1147,5940,1370,3850,1475,199,138,12596,2843,137,1976,25,1848,874
92375,A798321,Purebred,pointer,sporting,N,Other,Stray,Normal,Male,1460,4,"(2.5, 5.0]",6/24/2019,6,24,2019,0,14,6/29/2019,6,29,2019,Saturday,1466,4.02,"(2.5, 5.0]",5,Success,78747,14808,623,23.78,5491,61599,7345,7463,1556,5071,584,2354,406,133,118,9664,1052,183,351,12,2998,548
42139,A798329,Mix,pit bull,terrier,Y,Black/White,Owner Surrender,Normal,Male,341,0.93,"(-0.001, 2.5]",6/24/2019,6,24,2019,0,16,7/1/2019,7,1,2019,Monday,342,0.94,"(-0.001, 2.5]",6,Success,78723,28330,4083,6.94,12398,42939,14569,13761,4418,7673,785,4098,1605,324,315,13892,6979,327,532,19,5472,1109
40209,A798372,Mix,Malinois/German Shepherd,working-herding,N,White,Stray,Normal,Male,730,2,"(-0.001, 2.5]",6/25/2019,6,25,2019,1,11,7/3/2019,7,3,2019,Wednesday,738,2.02,"(-0.001, 2.5]",8,Success,78705,31340,14272,2.2,11265,12143,15990,15350,384,1616,242,2165,1014,179,418,22166,980,82,5719,22,1275,1096
78335,A798418,Mix,retriever,sporting,N,Tan/White,Stray,Normal,Female,365,1,"(-0.001, 2.5]",6/25/2019,6,25,2019,1,17,6/30/2019,6,30,2019,Sunday,370,1.01,"(-0.001, 2.5]",4,Success,78759,38891,2794,13.92,20640,66828,19048,19843,892,8389,1484,11325,5109,1497,1299,31364,1210,139,4092,25,1030,1031
448,A798421,Purebred,herding,working-herding,N,Red/Other,Stray,Normal,Male,93,0.25,"(-0.001, 2.5]",6/26/2019,6,26,2019,2,11,7/1/2019,7,1,2019,Monday,97,0.27,"(-0.001, 2.5]",5,Success,78745,55614,4166,13.35,25749,50672,27813,27801,5393,18935,2426,10258,3204,587,359,40450,2596,601,1133,32,8730,2072
91664,A798431,Purebred,retriever,sporting,Y,White/Black or Brown,Stray,Injured,Female,1460,4,"(2.5, 5.0]",6/26/2019,6,26,2019,2,7,7/2/2019,7,2,2019,Tuesday,1467,4.02,"(2.5, 5.0]",6,Success,78744,42820,2001,21.4,13720,41721,21661,21159,8767,11387,1233,2478,664,201,35,22153,3663,802,401,50,14040,1711
27164,A798450,Purebred,hound,hound,N,Brindle,Stray,Normal,Female,93,0.25,"(-0.001, 2.5]",6/26/2019,6,26,2019,2,11,6/30/2019,6,30,2019,Sunday,124,0.34,"(-0.001, 2.5]",4,Success,78758,44072,4747,9.28,19577,43537,23014,21058,6267,12480,1690,6744,2167,169,200,25073,4810,467,2911,29,9196,1586
73627,A798501,Purebred,chihuahua ,toy,N,Tan/Tan Mix,Stray,Normal,Male,365,1,"(-0.001, 2.5]",6/26/2019,6,26,2019,2,16,6/30/2019,6,30,2019,Sunday,369,1.01,"(-0.001, 2.5]",4,Success,78744,42820,2001,21.4,13720,41721,21661,21159,8767,11387,1233,2478,664,201,35,22153,3663,802,401,50,14040,1711
17944,A798539,Purebred,Malinois/German Shepherd,working-herding,N,Brown/Other,Stray,Normal,Female,124,0.34,"(-0.001, 2.5]",6/27/2019,6,27,2019,3,11,7/5/2019,7,5,2019,Friday,159,0.44,"(-0.001, 2.5]",8,Success,78744,42820,2001,21.4,13720,41721,21661,21159,8767,11387,1233,2478,664,201,35,22153,3663,802,401,50,14040,1711
19582,A798558,Purebred,chihuahua ,toy,N,Brown/White,Stray,Normal,Male,93,0.25,"(-0.001, 2.5]",6/27/2019,6,27,2019,3,14,7/1/2019,7,1,2019,Monday,111,0.3,"(-0.001, 2.5]",4,Success,78703,19690,3529,5.58,10425,80569,9744,9946,109,1932,223,6595,3315,2016,611,17479,259,72,1167,7,307,399
95428,A798687,Mix,guardian,working,N,Black/Other,Stray,Normal,Female,62,0.17,"(-0.001, 2.5]",6/29/2019,6,29,2019,5,11,7/3/2019,7,3,2019,Wednesday,91,0.25,"(-0.001, 2.5]",4,Success,78744,42820,2001,21.4,13720,41721,21661,21159,8767,11387,1233,2478,664,201,35,22153,3663,802,401,50,14040,1711
79887,A798707,Purebred,chihuahua ,toy,N,Brown,Public Assist,Normal,Female,2555,7,"(5.0, 7.5]",7/1/2019,7,1,2019,0,9,7/6/2019,7,6,2019,Saturday,2563,7.02,"(5.0, 7.5]",5,Success,78701,6841,4193,1.63,5036,86541,4260,2581,251,904,75,1915,1092,507,282,5480,531,44,409,2,218,157
92275,A798725,Purebred,guardian,working,N,Brindle,Stray,Injured,Male,730,2,"(-0.001, 2.5]",6/29/2019,6,29,2019,5,16,9/8/2019,9,8,2019,Sunday,801,2.19,"(-0.001, 2.5]",70,Success,78725,6083,346,17.57,1978,52381,2988,3095,1890,2481,120,597,127,0,15,2924,1838,96,55,13,970,187
126605,A798760,Purebred,chihuahua ,toy,N,Brown/Other,Stray,Normal,Female,1825,5,"(2.5, 5.0]",6/30/2019,6,30,2019,6,12,7/8/2019,7,8,2019,Monday,1834,5.02,"(5.0, 7.5]",8,Success,78735,16131,785,20.55,7572,79984,7797,8334,643,2763,605,4952,1822,766,437,13526,260,92,926,7,910,410
132531,A798835,Purebred,herding,working-herding,N,White,Stray,Normal,Male,365,1,"(-0.001, 2.5]",7/1/2019,7,1,2019,0,11,7/5/2019,7,5,2019,Friday,369,1.01,"(-0.001, 2.5]",4,Success,78725,6083,346,17.57,1978,52381,2988,3095,1890,2481,120,597,127,0,15,2924,1838,96,55,13,970,187
125399,A798861,Purebred,pit bull,terrier,Y,Black/White,Stray,Normal,Female,365,1,"(-0.001, 2.5]",7/1/2019,7,1,2019,0,14,7/10/2019,7,10,2019,Wednesday,555,1.52,"(-0.001, 2.5]",9,Success,78744,42820,2001,21.4,13720,41721,21661,21159,8767,11387,1233,2478,664,201,35,22153,3663,802,401,50,14040,1711
143143,A798901,Purebred,hound,hound,N,Black/Other,Stray,Normal,Male,365,1,"(-0.001, 2.5]",7/1/2019,7,1,2019,0,19,7/5/2019,7,5,2019,Friday,369,1.01,"(-0.001, 2.5]",3,Success,78653,16375,156,104.97,5532,59763,8141,8234,1974,4831,778,1744,391,145,42,9143,3320,140,312,17,2782,661
6654,A798970,Purebred,terrier,terrier,N,Tan/White,Stray,Normal,Female,365,1,"(-0.001, 2.5]",7/2/2019,7,2,2019,1,15,7/6/2019,7,6,2019,Saturday,369,1.01,"(-0.001, 2.5]",4,Success,78759,38891,2794,13.92,20640,66828,19048,19843,892,8389,1484,11325,5109,1497,1299,31364,1210,139,4092,25,1030,1031
4662,A798991,Purebred,terrier,terrier,N,Brown/White,Stray,Normal,Male,31,0.08,"(-0.001, 2.5]",7/2/2019,7,2,2019,1,18,7/6/2019,7,6,2019,Saturday,56,0.15,"(-0.001, 2.5]",3,Success,78745,55614,4166,13.35,25749,50672,27813,27801,5393,18935,2426,10258,3204,587,359,40450,2596,601,1133,32,8730,2072
125070,A799017,Purebred,retriever,sporting,N,White/Black or Brown,Stray,Normal,Female,365,1,"(-0.001, 2.5]",7/3/2019,7,3,2019,2,11,7/8/2019,7,8,2019,Monday,370,1.01,"(-0.001, 2.5]",5,Success,78723,28330,4083,6.94,12398,42939,14569,13761,4418,7673,785,4098,1605,324,315,13892,6979,327,532,19,5472,1109
131590,A799022,Purebred,herding,working-herding,N,Brown/Other,Stray,Normal,Male,365,1,"(-0.001, 2.5]",7/3/2019,7,3,2019,2,12,7/11/2019,7,11,2019,Thursday,373,1.02,"(-0.001, 2.5]",8,Success,78702,21334,4268,5,9032,36197,10887,10447,4304,5391,323,3205,1002,178,174,11323,3715,334,228,5,4985,744
13663,A799052,Mix,guardian,working,N,White/Black or Brown,Stray,Sick,Male,62,0.17,"(-0.001, 2.5]",7/3/2019,7,3,2019,2,17,7/7/2019,7,7,2019,Sunday,80,0.22,"(-0.001, 2.5]",4,Success,78702,21334,4268,5,9032,36197,10887,10447,4304,5391,323,3205,1002,178,174,11323,3715,334,228,5,4985,744
128551,A799133,Purebred,working,working,N,Brown/White,Stray,Normal,Male,730,2,"(-0.001, 2.5]",7/5/2019,7,5,2019,4,13,7/28/2019,7,28,2019,Sunday,753,2.06,"(-0.001, 2.5]",23,Success,78735,16131,785,20.55,7572,79984,7797,8334,643,2763,605,4952,1822,766,437,13526,260,92,926,7,910,410
79944,A799213,Mix,hound,hound,N,Red/Other,Stray,Normal,Female,365,1,"(-0.001, 2.5]",7/6/2019,7,6,2019,5,8,7/11/2019,7,11,2019,Thursday,370,1.01,"(-0.001, 2.5]",5,Success,78731,24614,2865,8.59,12984,75269,12014,12600,295,3570,688,7528,3747,1642,1052,21368,333,67,1928,9,357,552
21182,A799309,Purebred,pit bull,terrier,Y,White/Black or Brown,Stray,Normal,Male,730,2,"(-0.001, 2.5]",7/7/2019,7,7,2019,6,9,7/31/2019,7,31,2019,Wednesday,754,2.07,"(-0.001, 2.5]",24,Success,78757,21310,4335,4.92,10898,57429,10453,10857,1359,5756,926,5220,2528,514,461,18327,675,150,480,8,1120,550
118695,A799325,Purebred,hound,hound,N,White/Other,Stray,Normal,Male,365,1,"(-0.001, 2.5]",7/7/2019,7,7,2019,6,13,7/11/2019,7,11,2019,Thursday,369,1.01,"(-0.001, 2.5]",4,Success,78741,44935,5915,7.6,20500,30871,23969,20966,8387,10832,1107,3866,1351,225,237,24139,4743,550,1831,39,11893,1740
94663,A799376,Mix,retriever,sporting,N,White/Other,Stray,Normal,Female,31,0.08,"(-0.001, 2.5]",7/8/2019,7,8,2019,0,11,7/25/2019,7,25,2019,Thursday,62,0.17,"(-0.001, 2.5]",17,Success,78660,68789,1519,45.3,23950,76007,33565,35224,4517,20539,4886,11731,4151,282,402,42256,10731,452,5723,85,6942,2600
133447,A799415,Purebred,pointer,sporting,N,Black/White,Stray,Normal,Female,155,0.42,"(-0.001, 2.5]",7/8/2019,7,8,2019,0,18,7/14/2019,7,14,2019,Sunday,187,0.51,"(-0.001, 2.5]",5,Success,78741,44935,5915,7.6,20500,30871,23969,20966,8387,10832,1107,3866,1351,225,237,24139,4743,550,1831,39,11893,1740
83525,A799440,Mix,pointer,sporting,N,Tan/Tan Mix,Stray,Normal,Female,93,0.25,"(-0.001, 2.5]",7/8/2019,7,8,2019,0,16,7/12/2019,7,12,2019,Friday,107,0.29,"(-0.001, 2.5]",3,Success,78745,55614,4166,13.35,25749,50672,27813,27801,5393,18935,2426,10258,3204,587,359,40450,2596,601,1133,32,8730,2072
24616,A799457,Purebred,pit bull,terrier,Y,Tan/White,Stray,Normal,Female,2190,6,"(5.0, 7.5]",7/8/2019,7,8,2019,0,19,7/21/2019,7,21,2019,Sunday,2204,6.04,"(5.0, 7.5]",13,Success,78757,21310,4335,4.92,10898,57429,10453,10857,1359,5756,926,5220,2528,514,461,18327,675,150,480,8,1120,550
42454,A799459,Purebred,toy,toy,N,Brown/White,Stray,Normal,Male,3650,10,"(7.5, 10.0]",7/8/2019,7,8,2019,0,20,7/22/2019,7,22,2019,Monday,3665,10.04,"(10.0, 12.5]",13,Success,78734,17655,881,20.04,8345,87300,8943,8712,761,4984,591,4408,1497,301,242,15787,148,73,291,11,988,357
1387,A799470,Purebred,herding,working-herding,N,Brown/Other,Stray,Normal,Female,730,2,"(-0.001, 2.5]",7/9/2019,7,9,2019,1,10,7/16/2019,7,16,2019,Tuesday,737,2.02,"(-0.001, 2.5]",7,Success,78748,40651,3207,12.67,16857,66309,19670,20981,2018,12390,2116,8639,2750,297,217,30993,2105,320,1642,34,4082,1475
94508,A799577,Purebred,terrier,terrier,N,Brown/Other,Stray,Normal,Male,62,0.17,"(-0.001, 2.5]",7/10/2019,7,10,2019,2,13,7/16/2019,7,16,2019,Tuesday,97,0.27,"(-0.001, 2.5]",5,Success,78744,42820,2001,21.4,13720,41721,21661,21159,8767,11387,1233,2478,664,201,35,22153,3663,802,401,50,14040,1711
60946,A799604,Purebred,herding,working-herding,N,Black/White,Stray,Normal,Male,730,2,"(-0.001, 2.5]",7/10/2019,7,10,2019,2,12,7/20/2019,7,20,2019,Saturday,740,2.03,"(-0.001, 2.5]",9,Success,78721,11425,3077,3.71,4153,33798,5572,5853,2512,3484,249,783,187,38,19,4303,3976,176,79,4,2545,342
87623,A799654,Purebred,chihuahua ,toy,N,Tan/Tan Mix,Stray,Normal,Male,2555,7,"(5.0, 7.5]",7/10/2019,7,10,2019,2,16,7/16/2019,7,16,2019,Tuesday,2562,7.02,"(5.0, 7.5]",5,Success,78660,68789,1519,45.3,23950,76007,33565,35224,4517,20539,4886,11731,4151,282,402,42256,10731,452,5723,85,6942,2600
70725,A799666,Purebred,nonsporting,nonsporting,N,Black/White,Public Assist,Normal,Female,186,0.51,"(-0.001, 2.5]",7/10/2019,7,10,2019,2,18,7/17/2019,7,17,2019,Wednesday,205,0.56,"(-0.001, 2.5]",6,Success,78748,40651,3207,12.67,16857,66309,19670,20981,2018,12390,2116,8639,2750,297,217,30993,2105,320,1642,34,4082,1475
2826,A799699,Purebred,nonsporting,nonsporting,N,Black/White,Stray,Normal,Male,1095,3,"(2.5, 5.0]",7/11/2019,7,11,2019,3,10,10/3/2019,10,3,2019,Thursday,1492,4.09,"(2.5, 5.0]",84,Success,78724,21696,889,24.4,6138,38479,11181,10515,4341,5270,683,915,245,18,71,8339,6167,239,100,6,6165,680
68618,A799700,Purebred,terrier,terrier,N,Brown,Stray,Injured,Male,1825,5,"(2.5, 5.0]",7/11/2019,7,11,2019,3,10,9/28/2019,9,28,2019,Saturday,1905,5.22,"(5.0, 7.5]",79,Success,78702,21334,4268,5,9032,36197,10887,10447,4304,5391,323,3205,1002,178,174,11323,3715,334,228,5,4985,744
73439,A799701,Mix,retriever,sporting,N,Black,Stray,Normal,Female,730,2,"(-0.001, 2.5]",7/11/2019,7,11,2019,3,10,7/23/2019,7,23,2019,Tuesday,742,2.03,"(-0.001, 2.5]",12,Success,78748,40651,3207,12.67,16857,66309,19670,20981,2018,12390,2116,8639,2750,297,217,30993,2105,320,1642,34,4082,1475
60657,A799840,Mix,herding,working-herding,N,White/Other,Stray,Normal,Male,365,1,"(-0.001, 2.5]",7/12/2019,7,12,2019,4,14,9/14/2019,9,14,2019,Saturday,610,1.67,"(-0.001, 2.5]",64,Success,78653,16375,156,104.97,5532,59763,8141,8234,1974,4831,778,1744,391,145,42,9143,3320,140,312,17,2782,661
93054,A799875,Purebred,toy,toy,N,Black,Stray,Normal,Female,31,0.08,"(-0.001, 2.5]",7/13/2019,7,13,2019,5,10,7/20/2019,7,20,2019,Saturday,59,0.16,"(-0.001, 2.5]",7,Success,78728,20299,2503,8.11,10240,48612,10015,10284,1147,5940,1370,3850,1475,199,138,12596,2843,137,1976,25,1848,874
89239,A799884,Mix,guardian,working,N,Other,Stray,Normal,Female,1095,3,"(2.5, 5.0]",7/13/2019,7,13,2019,5,11,8/5/2019,8,5,2019,Monday,1118,3.06,"(2.5, 5.0]",23,Success,78753,49301,4495,10.97,19630,38884,25647,23654,9456,14429,1645,4746,1238,167,186,26031,6141,632,3373,24,11166,1934
48597,A799905,Purebred,pit bull,terrier,Y,Other,Owner Surrender,Normal,Female,2920,8,"(7.5, 10.0]",7/13/2019,7,13,2019,5,14,8/7/2019,8,7,2019,Wednesday,2947,8.07,"(7.5, 10.0]",25,Success,78758,44072,4747,9.28,19577,43537,23014,21058,6267,12480,1690,6744,2167,169,200,25073,4810,467,2911,29,9196,1586
29889,A799944,Mix,guardian,working,N,Black/Other,Stray,Normal,Male,730,2,"(-0.001, 2.5]",7/14/2019,7,14,2019,6,11,7/30/2019,7,30,2019,Tuesday,746,2.04,"(-0.001, 2.5]",16,Success,78721,11425,3077,3.71,4153,33798,5572,5853,2512,3484,249,783,187,38,19,4303,3976,176,79,4,2545,342
17794,A799967,Mix,guardian,working,N,Tan/White,Stray,Normal,Male,31,0.08,"(-0.001, 2.5]",7/14/2019,7,14,2019,6,14,7/18/2019,7,18,2019,Thursday,65,0.18,"(-0.001, 2.5]",4,Success,78660,68789,1519,45.3,23950,76007,33565,35224,4517,20539,4886,11731,4151,282,402,42256,10731,452,5723,85,6942,2600
55997,A799968,Purebred,retriever,sporting,N,Red/Other,Stray,Normal,Female,730,2,"(-0.001, 2.5]",7/14/2019,7,14,2019,6,14,7/21/2019,7,21,2019,Sunday,737,2.02,"(-0.001, 2.5]",6,Success,78754,15036,1135,13.25,6492,54896,7464,7572,924,5038,698,2516,902,97,127,7504,3068,113,1808,19,1887,637
23521,A799997,Purebred,herding,working-herding,N,White/Black or Brown,Owner Surrender,Normal,Female,1825,5,"(2.5, 5.0]",7/15/2019,7,15,2019,0,8,7/28/2019,7,28,2019,Sunday,1839,5.04,"(5.0, 7.5]",13,Success,78725,6083,346,17.57,1978,52381,2988,3095,1890,2481,120,597,127,0,15,2924,1838,96,55,13,970,187
29243,A800021,Mix,herding,working-herding,N,White/Other,Stray,Normal,Female,124,0.34,"(-0.001, 2.5]",7/15/2019,7,15,2019,0,13,9/6/2019,9,6,2019,Friday,203,0.56,"(-0.001, 2.5]",53,Success,78744,42820,2001,21.4,13720,41721,21661,21159,8767,11387,1233,2478,664,201,35,22153,3663,802,401,50,14040,1711
33985,A800023,Purebred,chihuahua ,toy,N,White/Black or Brown,Owner Surrender,Normal,Female,4745,13,"(12.5, 15.0]",7/15/2019,7,15,2019,0,9,1/15/2020,1,15,2020,Wednesday,4932,13.51,"(12.5, 15.0]",183,Success,78745,55614,4166,13.35,25749,50672,27813,27801,5393,18935,2426,10258,3204,587,359,40450,2596,601,1133,32,8730,2072
46461,A800061,Mix,pit bull,terrier,Y,Other,Stray,Normal,Female,186,0.51,"(-0.001, 2.5]",7/15/2019,7,15,2019,0,16,7/23/2019,7,23,2019,Tuesday,219,0.6,"(-0.001, 2.5]",8,Success,78744,42820,2001,21.4,13720,41721,21661,21159,8767,11387,1233,2478,664,201,35,22153,3663,802,401,50,14040,1711
72834,A800144,Purebred,retriever,sporting,N,Red/Other,Stray,Normal,Female,62,0.17,"(-0.001, 2.5]",7/16/2019,7,16,2019,1,18,7/20/2019,7,20,2019,Saturday,76,0.21,"(-0.001, 2.5]",3,Success,78704,42117,4838,8.7,23575,50930,21261,20856,2025,9089,1546,11110,3834,1584,759,33444,1559,366,786,15,4472,1475
35548,A800385,Purebred,herding,working-herding,N,Black/White,Stray,Normal,Male,365,1,"(-0.001, 2.5]",7/20/2019,7,20,2019,5,11,7/24/2019,7,24,2019,Wednesday,369,1.01,"(-0.001, 2.5]",4,Success,78704,42117,4838,8.7,23575,50930,21261,20856,2025,9089,1546,11110,3834,1584,759,33444,1559,366,786,15,4472,1475
69372,A800416,Purebred,retriever,sporting,Y,Red/Other,Stray,Normal,Male,155,0.42,"(-0.001, 2.5]",7/20/2019,7,20,2019,5,15,8/6/2019,8,6,2019,Tuesday,198,0.54,"(-0.001, 2.5]",16,Success,78753,49301,4495,10.97,19630,38884,25647,23654,9456,14429,1645,4746,1238,167,186,26031,6141,632,3373,24,11166,1934
61264,A800418,Purebred,terrier,terrier,N,White/Other,Stray,Normal,Male,730,2,"(-0.001, 2.5]",7/20/2019,7,20,2019,5,16,7/24/2019,7,24,2019,Wednesday,734,2.01,"(-0.001, 2.5]",4,Success,78758,44072,4747,9.28,19577,43537,23014,21058,6267,12480,1690,6744,2167,169,200,25073,4810,467,2911,29,9196,1586
136549,A800473,Purebred,retriever,sporting,N,Black/Other,Stray,Normal,Male,365,1,"(-0.001, 2.5]",7/21/2019,7,21,2019,6,16,7/31/2019,7,31,2019,Wednesday,375,1.03,"(-0.001, 2.5]",10,Success,78747,14808,623,23.78,5491,61599,7345,7463,1556,5071,584,2354,406,133,118,9664,1052,183,351,12,2998,548
110164,A800483,Purebred,retriever,sporting,N,Black,Stray,Normal,Female,730,2,"(-0.001, 2.5]",7/22/2019,7,22,2019,0,10,8/10/2019,8,10,2019,Saturday,749,2.05,"(-0.001, 2.5]",19,Success,78723,28330,4083,6.94,12398,42939,14569,13761,4418,7673,785,4098,1605,324,315,13892,6979,327,532,19,5472,1109
3260,A800484,Purebred,guardian,working,N,Tan/Tan Mix,Stray,Normal,Female,124,0.34,"(-0.001, 2.5]",7/22/2019,7,22,2019,0,10,7/28/2019,7,28,2019,Sunday,128,0.35,"(-0.001, 2.5]",6,Success,78721,11425,3077,3.71,4153,33798,5572,5853,2512,3484,249,783,187,38,19,4303,3976,176,79,4,2545,342
143188,A800508,Mix,retriever,sporting,N,White/Other,Stray,Normal,Male,62,0.17,"(-0.001, 2.5]",7/22/2019,7,22,2019,0,13,7/26/2019,7,26,2019,Friday,80,0.22,"(-0.001, 2.5]",4,Success,78741,44935,5915,7.6,20500,30871,23969,20966,8387,10832,1107,3866,1351,225,237,24139,4743,550,1831,39,11893,1740
74093,A800544,Purebred,toy,toy,N,Tan/Tan Mix,Stray,Normal,Male,365,1,"(-0.001, 2.5]",7/22/2019,7,22,2019,0,17,7/26/2019,7,26,2019,Friday,550,1.51,"(-0.001, 2.5]",3,Success,78701,6841,4193,1.63,5036,86541,4260,2581,251,904,75,1915,1092,507,282,5480,531,44,409,2,218,157
71170,A800621,Purebred,pit bull,terrier,Y,Red/Other,Stray,Normal,Male,124,0.34,"(-0.001, 2.5]",7/24/2019,7,24,2019,2,11,7/31/2019,7,31,2019,Wednesday,144,0.39,"(-0.001, 2.5]",7,Success,78702,21334,4268,5,9032,36197,10887,10447,4304,5391,323,3205,1002,178,174,11323,3715,334,228,5,4985,744
